xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
28,31,1,31,1,16,22,16,28.0,25,4.5494279861450195
1,31,28,31,22,16,1,16,28.0,25,4.5494279861450195
7,6,26,24,10,29,27,10,36.5,33,5.050426244735718
26,24,7,6,27,10,10,29,36.5,33,5.050426244735718
16,17,2,24,2,13,23,20,27.5,24,4.514237880706787
2,24,16,17,23,20,2,13,27.5,24,4.514237880706787
3,9,6,13,25,23,21,16,9.0,10,1.4654350280761719
6,13,3,9,21,16,25,23,9.0,10,1.4654350280761719
14,3,11,9,27,12,15,7,13.0,9,2.4845099449157715
11,9,14,3,15,7,27,12,13.0,9,2.4845099449157715
1,16,2,30,12,2,22,29,34.0,37,5.381293058395386
2,30,1,16,22,29,12,2,34.0,37,5.381293058395386
22,17,9,13,29,26,26,30,13.0,19,2.427762269973755
9,13,22,17,26,30,29,26,13.0,19,2.427762269973755
16,14,21,3,26,7,12,27,27.0,26,5.260013818740845
21,3,16,14,12,27,26,7,27.0,26,5.260013818740845
18,21,31,10,28,9,30,9,14.0,9,3.0253679752349854
31,10,18,21,30,9,28,9,14.0,9,3.0253679752349854
19,23,18,20,19,12,20,4,8.5,9,1.181562900543213
18,20,19,23,20,4,19,12,8.5,9,1.181562900543213
6,11,3,29,22,4,5,29,37.5,28,6.776330947875977
3,29,6,11,5,29,22,4,37.5,28,6.776330947875977
22,23,30,26,20,19,28,24,12.0,5,1.6822431087493896
30,26,22,23,28,24,20,19,12.0,5,1.6822431087493896
10,23,5,29,16,5,18,16,13.0,14,1.9284381866455078
5,29,10,23,18,16,16,5,13.0,14,1.9284381866455078
16,15,21,3,12,2,25,2,19.0,15,2.5443789958953857
21,3,16,15,25,2,12,2,19.0,15,2.5443789958953857
18,30,13,17,9,6,10,0,12.5,17,2.522251605987549
13,17,18,30,10,0,9,6,12.5,17,2.522251605987549
0,5,10,27,10,13,22,1,33.0,33,6.049577951431274
10,27,0,5,22,1,10,13,33.0,33,6.049577951431274
23,7,29,26,7,19,2,26,23.5,27,5.05301308631897
29,26,23,7,2,26,7,19,23.5,27,5.05301308631897
5,5,12,15,30,0,30,21,24.0,26,4.357779026031494
12,15,5,5,30,21,30,0,24.0,26,4.357779026031494
9,29,24,6,7,7,27,17,36.0,37,10.671990871429443
24,6,9,29,27,17,7,7,36.0,37,10.671990871429443
13,20,12,18,20,26,6,8,18.5,22,4.755224943161011
12,18,13,20,6,8,20,26,18.5,22,4.755224943161011
16,8,20,26,28,13,17,8,20.0,22,3.3113791942596436
20,26,16,8,17,8,28,13,20.0,22,3.3113791942596436
0,17,0,31,2,0,22,6,30.0,30,4.716493129730225
0,31,0,17,22,6,2,0,30.0,30,4.716493129730225
4,27,25,26,27,7,18,17,26.5,29,5.120952129364014
25,26,4,27,18,17,27,7,26.5,29,5.120952129364014
29,5,26,20,1,28,28,17,29.0,23,5.895430088043213
26,20,29,5,28,17,1,28,29.0,23,5.895430088043213
21,3,16,17,15,0,26,8,21.0,23,4.4546191692352295
16,17,21,3,26,8,15,0,21.0,23,4.4546191692352295
29,22,13,18,10,24,25,1,30.0,25,6.225768804550171
13,18,29,22,25,1,10,24,30.0,25,6.225768804550171
18,15,20,8,6,14,20,4,16.5,11,3.3406779766082764
20,8,18,15,20,4,6,14,16.5,11,3.3406779766082764
2,15,19,10,10,28,5,16,23.5,20,3.65559720993042
19,10,2,15,5,16,10,28,23.5,20,3.65559720993042
19,4,22,26,1,30,2,31,15.5,27,4.835680961608887
22,26,19,4,2,31,1,30,15.5,27,4.835680961608887
25,9,20,27,16,21,24,13,19.5,15,3.7970008850097656
20,27,25,9,24,13,16,21,19.5,15,3.7970008850097656
26,14,4,7,8,6,18,4,24.5,18,15.108406066894531
4,7,26,14,18,4,8,6,24.5,18,15.108406066894531
24,23,9,12,7,21,11,5,23.0,18,4.725651979446411
9,12,24,23,11,5,7,21,23.0,18,4.725651979446411
21,15,6,20,10,8,5,9,18.0,27,4.699841022491455
6,20,21,15,5,9,10,8,18.0,27,4.699841022491455
5,27,14,14,2,22,0,25,13.5,21,3.6355080604553223
14,14,5,27,0,25,2,22,13.5,21,3.6355080604553223
10,24,6,20,6,11,10,28,19.5,15,6.9692418575286865
6,20,10,24,10,28,6,11,19.5,15,6.9692418575286865
1,29,30,15,17,30,7,12,39.5,41,7.23511815071106
30,15,1,29,7,12,17,30,39.5,41,7.23511815071106
28,1,9,29,2,2,12,18,42.5,40,8.745713949203491
9,29,28,1,12,18,2,2,42.5,40,8.745713949203491
9,2,1,16,19,29,27,17,22.0,22,3.1336278915405273
1,16,9,2,27,17,19,29,22.0,22,3.1336278915405273
29,14,23,24,10,26,30,14,26.0,17,4.463541030883789
23,24,29,14,30,14,10,26,26.0,17,4.463541030883789
21,21,15,0,14,27,26,10,31.0,28,4.803088188171387
15,0,21,21,26,10,14,27,31.0,28,4.803088188171387
2,7,26,23,11,20,23,20,28.0,27,6.0713300704956055
26,23,2,7,23,20,11,20,28.0,27,6.0713300704956055
26,29,19,10,11,6,27,12,26.0,24,4.0780487060546875
19,10,26,29,27,12,11,6,26.0,24,4.0780487060546875
3,13,24,2,16,16,9,29,32.0,33,5.273217678070068
24,2,3,13,9,29,16,16,32.0,33,5.273217678070068
4,5,20,8,20,28,29,26,18.0,25,3.761542320251465
20,8,4,5,29,26,20,28,18.0,25,3.761542320251465
0,3,22,5,1,19,21,28,31.5,34,5.802992820739746
22,5,0,3,21,28,1,19,31.5,34,5.802992820739746
31,26,5,26,20,14,22,29,28.5,26,5.311179876327515
5,26,31,26,22,29,20,14,28.5,26,5.311179876327515
21,3,22,29,10,10,18,4,24.5,30,4.762718915939331
22,29,21,3,18,4,10,10,24.5,30,4.762718915939331
25,2,15,17,9,28,12,27,14.5,22,3.0154058933258057
15,17,25,2,12,27,9,28,14.5,22,3.0154058933258057
26,28,27,4,10,26,30,1,41.0,26,7.272977828979492
27,4,26,28,30,1,10,26,41.0,26,7.272977828979492
28,26,19,23,21,10,19,1,11.5,12,1.4909727573394775
19,23,28,26,19,1,21,10,11.5,12,1.4909727573394775
2,16,26,30,19,0,2,4,33.5,35,5.642831802368164
26,30,2,16,2,4,19,0,33.5,35,5.642831802368164
31,17,22,9,2,24,4,1,25.0,26,4.337300062179565
22,9,31,17,4,1,2,24,25.0,26,4.337300062179565
19,0,6,1,7,1,18,24,29.0,34,6.243184804916382
6,1,19,0,18,24,7,1,29.0,34,6.243184804916382
28,31,2,11,19,30,5,23,37.5,40,8.100395917892456
2,11,28,31,5,23,19,30,37.5,40,8.100395917892456
2,24,13,23,20,5,20,13,12.0,16,2.2452752590179443
13,23,2,24,20,13,20,5,12.0,16,2.2452752590179443
11,8,23,7,5,9,12,16,16.5,18,2.632763147354126
23,7,11,8,12,16,5,9,16.5,18,2.632763147354126
0,4,5,4,28,15,15,30,19.5,26,4.5386130809783936
5,4,0,4,15,30,28,15,19.5,26,4.5386130809783936
27,10,11,28,30,26,16,0,40.0,37,8.474566221237183
11,28,27,10,16,0,30,26,40.0,37,8.474566221237183
20,27,21,27,13,31,14,25,4.0,6,0.975963830947876
21,27,20,27,14,25,13,31,4.0,6,0.975963830947876
28,15,26,24,2,9,0,2,11.0,11,1.6965179443359375
26,24,28,15,0,2,2,9,11.0,11,1.6965179443359375
23,23,29,26,5,17,25,29,21.5,13,4.482972145080566
29,26,23,23,25,29,5,17,21.5,13,4.482972145080566
17,30,9,22,18,16,28,27,19.5,19,2.7684497833251953
9,22,17,30,28,27,18,16,19.5,19,2.7684497833251953
21,15,8,17,18,12,29,31,23.5,18,4.019290924072266
8,17,21,15,29,31,18,12,23.5,18,4.019290924072266
6,8,5,7,26,17,10,6,16.5,15,14.562494993209839
5,7,6,8,10,6,26,17,16.5,15,14.562494993209839
13,28,20,23,29,25,10,15,22.5,29,5.268872261047363
20,23,13,28,10,15,29,25,22.5,29,5.268872261047363
26,2,14,19,6,17,7,9,20.0,25,3.729832172393799
14,19,26,2,7,9,6,17,20.0,25,3.729832172393799
9,20,26,18,31,28,1,13,34.0,34,7.179178953170776
26,18,9,20,1,13,31,28,34.0,34,7.179178953170776
31,13,7,6,8,23,2,30,26.0,30,5.206898927688599
7,6,31,13,2,30,8,23,26.0,30,5.206898927688599
9,2,12,27,17,31,31,10,40.5,38,8.244208812713623
12,27,9,2,31,10,17,31,40.5,38,8.244208812713623
19,9,1,29,0,17,5,19,25.5,21,4.818840980529785
1,29,19,9,5,19,0,17,25.5,21,4.818840980529785
31,3,28,17,25,21,24,18,12.5,10,2.3227028846740723
28,17,31,3,24,18,25,21,12.5,10,2.3227028846740723
2,25,6,12,11,0,16,19,23.5,25,3.6000027656555176
6,12,2,25,16,19,11,0,23.5,25,3.6000027656555176
25,18,1,8,18,13,30,14,28.5,29,6.575445175170898
1,8,25,18,30,14,18,13,28.5,29,6.575445175170898
27,24,16,1,21,15,0,16,30.0,29,5.61550498008728
16,1,27,24,0,16,21,15,30.0,29,5.61550498008728
2,11,7,8,15,21,1,26,17.5,13,5.203036069869995
7,8,2,11,1,26,15,21,17.5,13,5.203036069869995
31,15,11,27,26,26,27,8,26.5,29,4.3363518714904785
11,27,31,15,27,8,26,26,26.5,29,4.3363518714904785
23,22,13,16,16,21,10,16,14.5,14,2.0894947052001953
13,16,23,22,10,16,16,21,14.5,14,2.0894947052001953
16,18,23,20,19,0,6,19,20.5,28,4.127011775970459
23,20,16,18,6,19,19,0,20.5,28,4.127011775970459
20,11,26,2,12,28,1,13,21.5,24,3.7924368381500244
26,2,20,11,1,13,12,28,21.5,24,3.7924368381500244
8,3,9,11,6,7,3,24,19.5,24,5.38005518913269
9,11,8,3,3,24,6,7,19.5,24,5.38005518913269
27,24,2,5,18,16,20,7,27.5,34,5.875685930252075
2,5,27,24,20,7,18,16,27.5,34,5.875685930252075
9,2,4,29,7,17,2,11,24.5,16,5.911046028137207
4,29,9,2,2,11,7,17,24.5,16,5.911046028137207
19,6,17,31,16,18,3,30,32.0,25,5.274859189987183
17,31,19,6,3,30,16,18,32.0,25,5.274859189987183
6,8,12,2,20,24,12,13,15.5,15,2.5254251956939697
12,2,6,8,12,13,20,24,15.5,15,2.5254251956939697
18,0,14,20,1,10,14,8,24.5,26,4.259813070297241
14,20,18,0,14,8,1,10,24.5,26,4.259813070297241
0,29,8,10,23,19,27,24,22.0,29,4.174093008041382
8,10,0,29,27,24,23,19,22.0,29,4.174093008041382
6,17,6,26,6,4,13,21,18.5,23,3.041802167892456
6,26,6,17,13,21,6,4,18.5,23,3.041802167892456
30,15,0,7,7,12,14,16,29.5,24,7.222628116607666
0,7,30,15,14,16,7,12,29.5,24,7.222628116607666
24,12,9,22,30,3,11,17,31.0,29,5.426154136657715
9,22,24,12,11,17,30,3,31.0,29,5.426154136657715
2,29,11,1,31,8,11,10,31.5,31,8.836453914642334
11,1,2,29,11,10,31,8,31.5,31,8.836453914642334
28,28,9,16,2,18,9,19,20.5,22,4.436935901641846
9,16,28,28,9,19,2,18,20.5,22,4.436935901641846
24,9,30,26,14,20,22,14,23.5,21,4.983402967453003
30,26,24,9,22,14,14,20,23.5,21,4.983402967453003
29,27,29,28,20,19,22,0,14.0,18,3.380134105682373
29,28,29,27,22,0,20,19,14.0,18,3.380134105682373
9,17,24,31,1,21,1,25,17.5,19,3.500279664993286
24,31,9,17,1,25,1,21,17.5,19,3.500279664993286
5,10,28,13,29,17,15,4,30.5,19,5.75383186340332
28,13,5,10,15,4,29,17,30.5,19,5.75383186340332
19,9,8,16,2,13,15,30,25.0,22,5.0531251430511475
8,16,19,9,15,30,2,13,25.0,22,5.0531251430511475
21,23,27,20,3,16,30,13,25.5,25,5.553246021270752
27,20,21,23,30,13,3,16,25.5,25,5.553246021270752
7,21,30,8,11,2,17,14,28.0,28,5.625881910324097
30,8,7,21,17,14,11,2,28.0,28,5.625881910324097
7,1,31,17,23,22,9,22,28.0,31,5.835856914520264
31,17,7,1,9,22,23,22,28.0,31,5.835856914520264
25,14,5,27,7,3,5,7,23.5,28,5.846975088119507
5,27,25,14,5,7,7,3,23.5,28,5.846975088119507
11,19,5,1,11,6,26,17,26.0,24,3.893336772918701
5,1,11,19,26,17,11,6,26.0,24,3.893336772918701
29,19,21,24,16,22,14,27,11.0,7,2.0516910552978516
21,24,29,19,14,27,16,22,11.0,7,2.0516910552978516
12,3,27,11,17,13,24,27,22.0,19,3.289299249649048
27,11,12,3,24,27,17,13,22.0,19,3.289299249649048
16,12,0,19,1,27,12,2,33.5,27,5.597358226776123
0,19,16,12,12,2,1,27,33.5,27,5.597358226776123
6,11,22,16,27,26,8,4,31.0,32,6.113909006118774
22,16,6,11,8,4,27,26,31.0,32,6.113909006118774
24,13,12,5,28,2,8,23,31.5,37,5.404999256134033
12,5,24,13,8,23,28,2,31.5,37,5.404999256134033
2,25,25,28,7,3,29,0,33.5,37,5.037902116775513
25,28,2,25,29,0,7,3,33.5,37,5.037902116775513
6,0,1,13,18,0,2,29,36.5,36,7.688826084136963
1,13,6,0,2,29,18,0,36.5,36,7.688826084136963
17,1,11,5,18,20,17,0,18.5,14,3.7664530277252197
11,5,17,1,17,0,18,20,18.5,14,3.7664530277252197
3,18,7,24,19,0,0,6,21.5,17,3.6985220909118652
7,24,3,18,0,6,19,0,21.5,17,3.6985220909118652
15,22,18,26,26,3,22,31,22.5,24,5.4288928508758545
18,26,15,22,22,31,26,3,22.5,24,5.4288928508758545
18,16,0,29,18,20,3,31,28.5,20,4.323069334030151
0,29,18,16,3,31,18,20,28.5,20,4.323069334030151
30,28,31,6,17,21,12,25,21.0,24,4.6474268436431885
31,6,30,28,12,25,17,21,21.0,24,4.6474268436431885
12,15,20,13,17,16,28,6,17.5,16,2.80935001373291
20,13,12,15,28,6,17,16,17.5,16,2.80935001373291
19,8,5,4,20,24,7,11,25.0,23,3.8744709491729736
5,4,19,8,7,11,20,24,25.0,23,3.8744709491729736
18,30,26,3,11,8,31,25,39.0,34,6.320072889328003
26,3,18,30,31,25,11,8,39.0,34,6.320072889328003
23,5,18,23,30,30,19,14,28.0,24,5.064265966415405
18,23,23,5,19,14,30,30,28.0,24,5.064265966415405
19,12,17,3,10,20,28,28,20.5,20,3.7356600761413574
17,3,19,12,28,28,10,20,20.5,20,3.7356600761413574
9,23,9,27,18,4,3,18,23.5,19,4.314924001693726
9,27,9,23,3,18,18,4,23.5,19,4.314924001693726
25,27,22,7,30,31,9,5,37.0,42,6.909549236297607
22,7,25,27,9,5,30,31,37.0,42,6.909549236297607
5,9,31,2,30,8,14,15,32.0,24,6.215429067611694
31,2,5,9,14,15,30,8,32.0,24,6.215429067611694
0,14,28,4,26,4,11,8,32.5,18,9.847900867462158
28,4,0,14,11,8,26,4,32.5,18,9.847900867462158
1,3,25,17,0,26,31,7,44.0,38,7.474124193191528
25,17,1,3,31,7,0,26,44.0,38,7.474124193191528
16,14,10,9,9,0,4,8,12.0,8,1.7002739906311035
10,9,16,14,4,8,9,0,12.0,8,1.7002739906311035
22,31,1,8,2,18,11,5,33.0,23,5.921771764755249
1,8,22,31,11,5,2,18,33.0,23,5.921771764755249
8,8,0,3,10,20,10,0,17.5,14,2.844796895980835
0,3,8,8,10,0,10,20,17.5,14,2.844796895980835
30,0,31,26,24,7,31,7,27.0,22,5.877147912979126
31,26,30,0,31,7,24,7,27.0,22,5.877147912979126
26,20,25,17,1,27,11,19,11.0,14,2.1514790058135986
25,17,26,20,11,19,1,27,11.0,14,2.1514790058135986
27,11,23,24,13,22,27,14,20.5,19,3.0285212993621826
23,24,27,11,27,14,13,22,20.5,19,3.0285212993621826
27,9,21,10,17,7,18,3,7.0,7,0.9014632701873779
21,10,27,9,18,3,17,7,7.0,7,0.9014632701873779
8,21,20,19,13,1,23,1,14.0,16,2.102496862411499
20,19,8,21,23,1,13,1,14.0,16,2.102496862411499
2,21,12,1,13,30,27,18,29.0,29,4.433976173400879
12,1,2,21,27,18,13,30,29.0,29,4.433976173400879
20,16,10,16,8,3,23,5,14.5,16,2.4352681636810303
10,16,20,16,23,5,8,3,14.5,16,2.4352681636810303
12,31,0,11,4,9,25,14,32.0,27,4.944794178009033
0,11,12,31,25,14,4,9,32.0,27,4.944794178009033
31,4,30,1,15,29,1,29,11.0,14,2.1555910110473633
30,1,31,4,1,29,15,29,11.0,14,2.1555910110473633
19,15,25,12,23,7,3,8,19.0,23,3.798037052154541
25,12,19,15,3,8,23,7,19.0,23,3.798037052154541
12,7,1,0,20,10,10,30,30.0,28,5.62605619430542
1,0,12,7,10,30,20,10,30.0,28,5.62605619430542
6,16,9,4,2,6,17,0,19.0,15,2.822402238845825
9,4,6,16,17,0,2,6,19.0,15,2.822402238845825
12,2,13,24,13,29,16,12,26.5,23,4.109512805938721
13,24,12,2,16,12,13,29,26.5,23,4.109512805938721
20,24,0,9,11,22,6,20,23.0,27,4.517566204071045
0,9,20,24,6,20,11,22,23.0,27,4.517566204071045
15,27,15,14,13,30,31,28,21.5,22,3.090380907058716
15,14,15,27,31,28,13,30,21.5,22,3.090380907058716
2,7,11,6,25,18,15,17,11.5,13,1.700819969177246
11,6,2,7,15,17,25,18,11.5,13,1.700819969177246
16,22,21,31,20,6,2,22,26.0,30,5.047873020172119
21,31,16,22,2,22,20,6,26.0,30,5.047873020172119
31,7,19,7,31,30,20,27,14.0,14,2.1646862030029297
19,7,31,7,20,27,31,30,14.0,14,2.1646862030029297
16,23,19,26,26,17,13,18,10.0,14,1.7440719604492188
19,26,16,23,13,18,26,17,10.0,14,1.7440719604492188
1,19,3,0,1,1,2,10,22.5,17,4.425197124481201
3,0,1,19,2,10,1,1,22.5,17,4.425197124481201
8,7,8,17,29,5,7,21,25.0,31,4.933292865753174
8,17,8,7,7,21,29,5,25.0,31,4.933292865753174
30,31,0,1,29,4,29,30,48.0,43,26.70175528526306
0,1,30,31,29,30,29,4,48.0,43,26.70175528526306
20,7,16,4,24,14,8,14,13.5,20,3.1277620792388916
16,4,20,7,8,14,24,14,13.5,20,3.1277620792388916
28,2,12,21,21,3,3,29,45.5,41,9.009961128234863
12,21,28,2,3,29,21,3,45.5,41,9.009961128234863
26,25,6,0,30,30,13,21,35.5,39,7.280549049377441
6,0,26,25,13,21,30,30,35.5,39,7.280549049377441
19,23,20,30,10,26,17,3,25.0,31,6.472933769226074
20,30,19,23,17,3,10,26,25.0,31,6.472933769226074
7,10,13,23,15,16,20,8,16.0,19,3.7099320888519287
13,23,7,10,20,8,15,16,16.0,19,3.7099320888519287
18,27,23,17,2,25,5,15,16.0,16,2.9374711513519287
23,17,18,27,5,15,2,25,16.0,16,2.9374711513519287
27,18,21,9,2,21,31,2,32.5,18,7.483940124511719
21,9,27,18,31,2,2,21,32.5,18,7.483940124511719
13,31,16,21,31,12,11,2,25.5,30,5.428647994995117
16,21,13,31,11,2,31,12,25.5,30,5.428647994995117
13,2,2,28,18,28,8,13,37.0,27,9.59714388847351
2,28,13,2,8,13,18,28,37.0,27,9.59714388847351
5,21,10,6,10,14,20,31,24.5,26,5.285541296005249
10,6,5,21,20,31,10,14,24.5,26,5.285541296005249
27,12,0,29,1,25,14,0,46.0,35,7.837878942489624
0,29,27,12,14,0,1,25,46.0,35,7.837878942489624
27,7,31,0,31,1,12,26,28.5,39,6.876356840133667
31,0,27,7,12,26,31,1,28.5,39,6.876356840133667
22,29,9,8,25,9,25,28,29.5,33,5.123572111129761
9,8,22,29,25,28,25,9,29.5,33,5.123572111129761
7,2,9,15,24,15,24,3,17.5,18,2.943463087081909
9,15,7,2,24,3,24,15,17.5,18,2.943463087081909
12,26,1,19,17,21,23,14,18.5,21,3.4514858722686768
1,19,12,26,23,14,17,21,18.5,21,3.4514858722686768
31,17,1,1,31,4,24,11,32.0,36,7.2098071575164795
1,1,31,17,24,11,31,4,32.0,36,7.2098071575164795
28,19,9,10,12,18,0,28,27.0,29,4.556559801101685
9,10,28,19,0,28,12,18,27.0,29,4.556559801101685
21,12,4,3,20,1,29,20,30.0,26,4.785346031188965
4,3,21,12,29,20,20,1,30.0,26,4.785346031188965
20,4,4,21,0,17,9,27,36.0,21,12.082217931747437
4,21,20,4,9,27,0,17,36.0,21,12.082217931747437
30,8,20,11,21,9,18,13,11.0,8,2.1731081008911133
20,11,30,8,18,13,21,9,11.0,8,2.1731081008911133
1,21,31,28,31,15,3,10,43.0,34,7.018488168716431
31,28,1,21,3,10,31,15,43.0,34,7.018488168716431
14,7,22,30,1,11,20,2,32.5,29,5.510966062545776
22,30,14,7,20,2,1,11,32.5,29,5.510966062545776
29,4,20,5,8,13,12,18,9.5,10,1.50783371925354
20,5,29,4,12,18,8,13,9.5,10,1.50783371925354
27,24,31,7,8,18,25,0,30.0,22,5.186202049255371
31,7,27,24,25,0,8,18,30.0,22,5.186202049255371
11,4,13,17,22,11,22,20,13.0,15,2.3229241371154785
13,17,11,4,22,20,22,11,13.0,15,2.3229241371154785
18,12,28,2,17,7,9,3,16.0,13,2.9525129795074463
28,2,18,12,9,3,17,7,16.0,13,2.9525129795074463
11,4,7,27,19,27,22,4,29.5,28,4.938824892044067
7,27,11,4,22,4,19,27,29.5,28,4.938824892044067
28,19,1,27,11,7,9,23,32.5,21,37.938451051712036
1,27,28,19,9,23,11,7,32.5,21,37.938451051712036
11,25,13,22,15,27,25,9,17.5,30,4.176552057266235
13,22,11,25,25,9,15,27,17.5,30,4.176552057266235
13,21,0,22,24,7,22,23,19.0,20,2.7952311038970947
0,22,13,21,22,23,24,7,19.0,20,2.7952311038970947
10,18,26,26,24,19,25,9,19.5,19,3.9144980907440186
26,26,10,18,25,9,24,19,19.5,19,3.9144980907440186
0,30,24,7,18,1,7,1,33.0,45,7.350756883621216
24,7,0,30,7,1,18,1,33.0,45,7.350756883621216
26,24,15,23,24,24,30,31,12.5,13,1.9932448863983154
15,23,26,24,30,31,24,24,12.5,13,1.9932448863983154
20,23,3,13,23,27,28,8,28.5,29,4.864901065826416
3,13,20,23,28,8,23,27,28.5,29,4.864901065826416
17,26,2,30,27,14,4,25,29.5,25,7.122609853744507
2,30,17,26,4,25,27,14,29.5,25,7.122609853744507
4,27,27,29,26,6,12,13,27.0,30,4.907541036605835
27,29,4,27,12,13,26,6,27.0,30,4.907541036605835
30,17,30,22,0,6,23,13,21.5,32,6.14123797416687
30,22,30,17,23,13,0,6,21.5,32,6.14123797416687
0,19,29,8,16,28,18,18,31.0,36,7.300393104553223
29,8,0,19,18,18,16,28,31.0,36,7.300393104553223
18,17,29,0,0,8,31,23,39.0,35,8.160727977752686
29,0,18,17,31,23,0,8,39.0,35,8.160727977752686
9,21,17,14,3,23,29,2,31.0,30,7.763861894607544
17,14,9,21,29,2,3,23,31.0,30,7.763861894607544
20,7,29,16,20,9,1,29,30.5,31,5.496438026428223
29,16,20,7,1,29,20,9,30.5,31,5.496438026428223
29,26,5,25,2,16,27,12,36.0,34,7.079334020614624
5,25,29,26,27,12,2,16,36.0,34,7.079334020614624
15,8,21,28,15,11,4,6,23.0,27,4.437107086181641
21,28,15,8,4,6,15,11,23.0,27,4.437107086181641
12,2,20,30,16,26,17,12,28.5,25,5.454306125640869
20,30,12,2,17,12,16,26,28.5,25,5.454306125640869
1,24,30,31,24,7,11,8,31.0,35,6.881799221038818
30,31,1,24,11,8,24,7,31.0,35,6.881799221038818
3,17,27,12,3,26,0,1,37.5,33,7.247116804122925
27,12,3,17,0,1,3,26,37.5,33,7.247116804122925
24,25,21,17,7,14,27,2,21.5,25,4.724558115005493
21,17,24,25,27,2,7,14,21.5,25,4.724558115005493
23,24,20,2,8,10,1,10,18.0,22,3.736920118331909
20,2,23,24,1,10,8,10,18.0,22,3.736920118331909
8,3,9,17,15,29,5,29,16.5,16,2.7641189098358154
9,17,8,3,5,29,15,29,16.5,16,2.7641189098358154
27,20,11,25,17,28,24,31,16.5,16,3.273487091064453
11,25,27,20,24,31,17,28,16.5,16,3.273487091064453
24,14,15,14,24,28,24,11,16.0,14,2.9989676475524902
15,14,24,14,24,11,24,28,16.0,14,2.9989676475524902
21,17,24,17,3,25,1,8,16.0,24,4.741771936416626
24,17,21,17,1,8,3,25,16.0,24,4.741771936416626
2,26,31,23,24,26,1,0,43.5,39,7.99442982673645
31,23,2,26,1,0,24,26,43.5,39,7.99442982673645
16,28,17,8,9,29,31,3,40.5,36,8.073058128356934
17,8,16,28,31,3,9,29,40.5,36,8.073058128356934
22,19,27,31,13,16,26,29,22.5,9,4.17808198928833
27,31,22,19,26,29,13,16,22.5,9,4.17808198928833
28,27,21,30,15,17,14,1,18.5,20,3.969904899597168
21,30,28,27,14,1,15,17,18.5,20,3.969904899597168
4,0,11,9,5,10,11,27,22.5,28,4.535439968109131
11,9,4,0,11,27,5,10,22.5,28,4.535439968109131
31,18,20,23,7,9,31,1,27.0,24,5.101341247558594
20,23,31,18,31,1,7,9,27.0,24,5.101341247558594
23,1,5,21,1,31,22,7,44.5,36,7.999734878540039
5,21,23,1,22,7,1,31,44.5,36,7.999734878540039
17,2,17,7,26,14,12,16,11.5,15,2.341437816619873
17,7,17,2,12,16,26,14,11.5,15,2.341437816619873
19,3,6,27,28,27,2,21,38.5,32,6.417623043060303
6,27,19,3,2,21,28,27,38.5,32,6.417623043060303
6,31,21,16,0,25,5,5,30.5,31,4.698171854019165
21,16,6,31,5,5,0,25,30.5,31,4.698171854019165
6,4,31,0,19,14,3,12,28.5,24,5.305895805358887
31,0,6,4,3,12,19,14,28.5,24,5.305895805358887
15,26,3,10,27,21,7,30,29.5,28,4.623567819595337
3,10,15,26,7,30,27,21,29.5,28,4.623567819595337
25,12,18,10,10,8,4,28,20.5,26,4.613214015960693
18,10,25,12,4,28,10,8,20.5,26,4.613214015960693
11,3,19,27,8,10,27,5,31.0,34,4.843127012252808
19,27,11,3,27,5,8,10,31.0,34,4.843127012252808
13,24,16,28,28,17,1,25,27.0,19,7.4004528522491455
16,28,13,24,1,25,28,17,27.0,19,7.4004528522491455
6,11,10,6,26,2,26,31,22.0,28,4.364064931869507
10,6,6,11,26,31,26,2,22.0,28,4.364064931869507
31,27,28,31,27,22,18,28,12.0,13,2.1219587326049805
28,31,31,27,18,28,27,22,12.0,13,2.1219587326049805
23,27,0,30,29,2,5,23,37.5,34,6.596156120300293
0,30,23,27,5,23,29,2,37.5,34,6.596156120300293
23,1,22,19,31,1,21,25,32.5,34,5.71266508102417
22,19,23,1,21,25,31,1,32.5,34,5.71266508102417
8,5,27,11,26,4,24,15,20.0,14,3.5780091285705566
27,11,8,5,24,15,26,4,20.0,14,3.5780091285705566
8,0,7,8,17,11,20,24,13.5,16,2.1491241455078125
7,8,8,0,20,24,17,11,13.5,16,2.1491241455078125
25,21,4,6,17,0,6,27,41.0,36,6.298782825469971
4,6,25,21,6,27,17,0,41.0,36,6.298782825469971
20,26,20,22,17,3,19,6,4.5,5,0.6741199493408203
20,22,20,26,19,6,17,3,4.5,5,0.6741199493408203
2,7,19,30,19,6,26,9,25.0,34,5.280482769012451
19,30,2,7,26,9,19,6,25.0,34,5.280482769012451
20,25,3,24,25,14,0,30,32.5,21,5.676720857620239
3,24,20,25,0,30,25,14,32.5,21,5.676720857620239
19,3,15,17,7,27,23,18,24.5,24,3.78964900970459
15,17,19,3,23,18,7,27,24.5,24,3.78964900970459
19,8,18,29,13,18,22,30,25.5,19,4.286018133163452
18,29,19,8,22,30,13,18,25.5,19,4.286018133163452
12,28,3,0,20,19,21,24,24.5,32,5.305393218994141
3,0,12,28,21,24,20,19,24.5,32,5.305393218994141
7,9,16,19,26,6,14,30,29.5,31,5.591257810592651
16,19,7,9,14,30,26,6,29.5,31,5.591257810592651
29,16,21,29,31,1,17,28,36.0,34,6.5310890674591064
21,29,29,16,17,28,31,1,36.0,34,6.5310890674591064
25,8,21,21,0,12,20,31,29.0,26,5.296648979187012
