xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
11,6,5,30,6,3,22,20,31.5,26,2.476179838180542
5,30,11,6,22,20,6,3,31.5,26,2.476179838180542
1,16,17,13,6,3,17,20,26.5,20,3.061292886734009
17,13,1,16,17,20,6,3,26.5,20,3.061292886734009
0,10,3,4,23,21,30,12,12.5,11,1.0078520774841309
3,4,0,10,30,12,23,21,12.5,11,1.0078520774841309
2,20,8,19,5,12,27,7,18.0,24,1.900212049484253
8,19,2,20,27,7,5,12,18.0,24,1.900212049484253
0,11,27,14,24,9,30,4,22.5,22,2.5160038471221924
27,14,0,11,30,4,24,9,22.5,22,2.5160038471221924
7,27,26,18,27,6,14,11,24.0,18,1.9618840217590332
26,18,7,27,14,11,27,6,24.0,18,1.9618840217590332
15,3,26,11,16,15,30,20,20.0,17,1.4774730205535889
26,11,15,3,30,20,16,15,20.0,17,1.4774730205535889
24,26,19,4,11,28,21,10,28.5,21,2.187880039215088
19,4,24,26,21,10,11,28,28.5,21,2.187880039215088
25,20,1,7,7,26,0,7,31.5,23,3.6373980045318604
1,7,25,20,0,7,7,26,31.5,23,3.6373980045318604
12,17,1,4,1,30,20,15,30.0,19,2.5934200286865234
1,4,12,17,20,15,1,30,30.0,19,2.5934200286865234
6,20,31,22,16,20,1,10,27.0,23,2.171264886856079
31,22,6,20,1,10,16,20,27.0,23,2.171264886856079
15,23,23,3,30,30,26,8,29.0,23,2.460270881652832
23,3,15,23,26,8,30,30,29.0,23,2.460270881652832
26,8,21,21,24,3,3,2,21.0,19,2.163285970687866
21,21,26,8,3,2,24,3,21.0,19,2.163285970687866
10,20,6,27,10,22,23,18,14.0,14,1.2441699504852295
6,27,10,20,23,18,10,22,14.0,14,1.2441699504852295
21,16,22,30,1,27,23,1,32.5,30,3.732025146484375
22,30,21,16,23,1,1,27,32.5,30,3.732025146484375
0,29,16,13,7,6,29,8,28.0,21,2.358959674835205
16,13,0,29,29,8,7,6,28.0,21,2.358959674835205
3,1,29,24,16,9,27,19,35.0,29,3.571403980255127
29,24,3,1,27,19,16,9,35.0,29,3.571403980255127
10,4,26,4,27,31,18,17,19.5,19,1.7422888278961182
26,4,10,4,18,17,27,31,19.5,19,1.7422888278961182
28,20,31,19,8,17,31,0,23.0,19,3.9278512001037598
31,19,28,20,31,0,8,17,23.0,19,3.9278512001037598
19,8,24,9,12,18,13,22,5.5,6,0.46471214294433594
24,9,19,8,13,22,12,18,5.5,6,0.46471214294433594
17,3,27,19,4,15,21,0,30.0,22,2.5364580154418945
27,19,17,3,21,0,4,15,30.0,22,2.5364580154418945
29,7,29,12,22,24,8,22,11.5,17,1.2098429203033447
29,12,29,7,8,22,22,24,11.5,17,1.2098429203033447
6,3,20,27,31,20,11,20,30.0,19,2.812203884124756
20,27,6,3,11,20,31,20,30.0,19,2.812203884124756
10,29,2,18,29,23,25,11,17.5,18,1.3429827690124512
2,18,10,29,25,11,29,23,17.5,18,1.3429827690124512
8,31,1,30,23,26,21,17,9.5,11,0.7687699794769287
1,30,8,31,21,17,23,26,9.5,11,0.7687699794769287
27,12,16,29,3,28,16,23,25.0,17,12.542598009109497
16,29,27,12,16,23,3,28,25.0,17,12.542598009109497
15,9,4,28,2,23,21,4,34.0,16,3.055630922317505
4,28,15,9,21,4,2,23,34.0,16,3.055630922317505
14,4,22,30,19,15,10,31,32.5,26,4.222561836242676
22,30,14,4,10,31,19,15,32.5,26,4.222561836242676
28,23,19,1,22,8,16,8,18.5,8,2.137155771255493
19,1,28,23,16,8,22,8,18.5,8,2.137155771255493
30,25,3,23,23,14,30,31,27.5,24,2.3140406608581543
3,23,30,25,30,31,23,14,27.5,24,2.3140406608581543
20,10,18,15,25,5,26,6,4.5,5,0.48871493339538574
18,15,20,10,26,6,25,5,4.5,5,0.48871493339538574
0,2,21,23,22,0,17,18,35.5,31,3.6909570693969727
21,23,0,2,17,18,22,0,35.5,31,3.6909570693969727
14,28,7,3,12,3,14,2,19.5,20,2.5931198596954346
7,3,14,28,14,2,12,3,19.5,20,2.5931198596954346
7,20,24,14,11,25,5,7,24.5,21,1.944782018661499
24,14,7,20,5,7,11,25,24.5,21,1.944782018661499
23,29,20,29,27,22,10,16,13.0,20,1.6870498657226562
20,29,23,29,10,16,27,22,13.0,20,1.6870498657226562
24,7,0,28,27,10,31,21,31.0,31,3.365581750869751
0,28,24,7,31,21,27,10,31.0,31,3.365581750869751
16,24,20,31,1,21,6,14,11.5,11,0.9263501167297363
20,31,16,24,6,14,1,21,11.5,11,0.9263501167297363
22,5,8,20,30,13,5,13,30.0,23,2.6260039806365967
8,20,22,5,5,13,30,13,30.0,23,2.6260039806365967
20,6,26,28,5,28,17,12,30.0,20,2.8473470211029053
26,28,20,6,17,12,5,28,30.0,20,2.8473470211029053
20,12,19,13,14,13,3,7,9.5,14,1.2152328491210938
19,13,20,12,3,7,14,13,9.5,14,1.2152328491210938
13,26,10,22,24,16,20,28,11.5,8,1.2483088970184326
10,22,13,26,20,28,24,16,11.5,8,1.2483088970184326
22,9,17,14,28,2,0,18,27.0,22,3.474222183227539
17,14,22,9,0,18,28,2,27.0,22,3.474222183227539
14,8,30,29,2,11,28,13,35.5,21,2.9872961044311523
30,29,14,8,28,13,2,11,35.5,21,2.9872961044311523
16,12,28,13,2,19,20,12,22.0,16,2.2444727420806885
28,13,16,12,20,12,2,19,22.0,16,2.2444727420806885
16,29,14,21,29,29,9,30,15.5,11,1.563131332397461
14,21,16,29,9,30,29,29,15.5,11,1.563131332397461
15,29,19,26,29,26,24,25,6.5,6,0.4951028823852539
19,26,15,29,24,25,29,26,6.5,6,0.4951028823852539
4,21,1,10,7,16,29,1,25.5,20,2.658679962158203
1,10,4,21,29,1,7,16,25.5,20,2.658679962158203
17,12,3,19,28,22,21,0,26.0,21,2.333031177520752
3,19,17,12,21,0,28,22,26.0,21,2.333031177520752
15,9,1,21,31,11,24,14,20.0,20,1.986854076385498
1,21,15,9,24,14,31,11,20.0,20,1.986854076385498
13,10,7,12,6,16,23,30,19.5,16,2.2653541564941406
7,12,13,10,23,30,6,16,19.5,16,2.2653541564941406
3,18,12,2,13,28,24,26,20.0,20,1.761030912399292
12,2,3,18,24,26,13,28,20.0,20,1.761030912399292
0,8,2,29,6,8,10,29,27.0,17,2.289381980895996
2,29,0,8,10,29,6,8,27.0,17,2.289381980895996
10,7,15,16,12,17,25,17,15.5,14,1.2760798931121826
15,16,10,7,25,17,12,17,15.5,14,1.2760798931121826
17,19,27,9,14,7,9,11,14.5,15,1.3703320026397705
27,9,17,19,9,11,14,7,14.5,15,1.3703320026397705
31,27,4,29,21,3,22,15,25.0,22,3.466068983078003
4,29,31,27,22,15,21,3,25.0,22,3.466068983078003
15,21,4,11,26,2,15,3,16.5,17,1.6881868839263916
4,11,15,21,15,3,26,2,16.5,17,1.6881868839263916
26,18,12,11,0,30,31,5,39.5,26,19.239527225494385
12,11,26,18,31,5,0,30,39.5,26,19.239527225494385
18,8,31,24,12,9,10,6,17.0,17,2.0665857791900635
31,24,18,8,10,6,12,9,17.0,17,2.0665857791900635
17,4,3,15,5,8,13,22,25.5,19,2.9109482765197754
3,15,17,4,13,22,5,8,25.5,19,2.9109482765197754
26,30,22,24,31,17,24,9,12.5,13,1.1482560634613037
22,24,26,30,24,9,31,17,12.5,13,1.1482560634613037
1,26,8,25,21,0,30,30,23.5,24,2.653341054916382
8,25,1,26,30,30,21,0,23.5,24,2.653341054916382
12,26,28,25,26,8,4,8,21.5,22,1.8426110744476318
28,25,12,26,4,8,26,8,21.5,22,1.8426110744476318
14,0,20,28,7,11,17,15,24.0,24,2.7404279708862305
20,28,14,0,17,15,7,11,24.0,24,2.7404279708862305
10,24,2,16,9,19,12,14,12.0,9,1.2091178894042969
2,16,10,24,12,14,9,19,12.0,9,1.2091178894042969
12,16,30,27,2,8,18,5,26.0,26,2.3393900394439697
30,27,12,16,18,5,2,8,26.0,26,2.3393900394439697
9,25,27,23,22,10,4,23,25.5,16,2.5646932125091553
27,23,9,25,4,23,22,10,25.5,16,2.5646932125091553
19,17,6,30,31,3,2,9,32.5,29,3.064918041229248
6,30,19,17,2,9,31,3,32.5,29,3.064918041229248
8,16,4,17,19,30,16,8,17.0,18,2.0257580280303955
4,17,8,16,16,8,19,30,17.0,18,2.0257580280303955
21,8,22,11,22,27,16,3,19.0,17,2.518594741821289
22,11,21,8,16,3,22,27,19.0,17,2.518594741821289
9,2,9,29,19,3,21,9,18.5,23,2.1676812171936035
9,29,9,2,21,9,19,3,18.5,23,2.1676812171936035
6,7,1,14,4,25,9,0,22.0,14,2.318882942199707
1,14,6,7,9,0,4,25,22.0,14,2.318882942199707
13,16,31,24,22,15,17,5,20.5,15,1.8429980278015137
31,24,13,16,17,5,22,15,20.5,15,1.8429980278015137
10,6,12,17,13,1,22,1,12.0,13,0.9470181465148926
12,17,10,6,22,1,13,1,12.0,13,0.9470181465148926
11,16,30,31,5,20,19,3,32.5,26,2.6832900047302246
30,31,11,16,19,3,5,20,32.5,26,2.6832900047302246
1,7,26,28,20,14,27,14,28.5,26,3.7521979808807373
26,28,1,7,27,14,20,14,28.5,26,3.7521979808807373
26,11,11,25,3,22,20,10,31.0,18,2.621948003768921
11,25,26,11,20,10,3,22,31.0,18,2.621948003768921
27,18,25,1,12,3,15,11,15.0,10,1.3385469913482666
25,1,27,18,15,11,12,3,15.0,10,1.3385469913482666
6,23,12,28,21,16,23,23,10.0,9,0.8060019016265869
12,28,6,23,23,23,21,16,10.0,9,0.8060019016265869
17,0,8,29,4,4,28,25,43.5,34,3.7998008728027344
8,29,17,0,28,25,4,4,43.5,34,3.7998008728027344
14,23,3,2,23,15,5,9,30.0,22,2.567018985748291
3,2,14,23,5,9,23,15,30.0,22,2.567018985748291
20,14,26,4,1,31,1,24,13.5,10,1.0885748863220215
26,4,20,14,1,24,1,31,13.5,10,1.0885748863220215
11,28,9,17,17,20,5,27,16.0,12,1.423656940460205
9,17,11,28,5,27,17,20,16.0,12,1.423656940460205
21,11,4,4,1,6,22,4,25.5,9,3.032907009124756
4,4,21,11,22,4,1,6,25.5,9,3.032907009124756
14,8,28,0,5,21,2,11,18.5,15,1.6862330436706543
28,0,14,8,2,11,5,21,18.5,15,1.6862330436706543
21,26,7,12,22,18,18,11,21.5,24,2.326404094696045
7,12,21,26,18,11,22,18,21.5,24,2.326404094696045
25,0,2,14,21,16,17,5,29.0,23,3.5153889656066895
2,14,25,0,17,5,21,16,29.0,23,3.5153889656066895
25,5,31,19,28,13,23,19,15.5,8,1.461409091949463
31,19,25,5,23,19,28,13,15.5,8,1.461409091949463
2,18,12,31,9,13,26,4,24.5,20,2.0437259674072266
12,31,2,18,26,4,9,13,24.5,20,2.0437259674072266
10,16,30,28,17,3,20,22,28.0,18,2.501711130142212
30,28,10,16,20,22,17,3,28.0,18,2.501711130142212
9,11,24,4,10,15,8,10,14.5,17,1.4639017581939697
24,4,9,11,8,10,10,15,14.5,17,1.4639017581939697
20,11,16,13,4,20,18,12,15.0,10,1.6796998977661133
16,13,20,11,18,12,4,20,15.0,10,1.6796998977661133
22,25,19,13,5,15,5,23,12.5,13,1.0249290466308594
19,13,22,25,5,23,5,15,12.5,13,1.0249290466308594
31,14,29,10,1,4,13,1,10.5,10,0.9567248821258545
29,10,31,14,13,1,1,4,10.5,10,0.9567248821258545
11,0,20,10,12,1,5,8,16.5,19,1.3452060222625732
20,10,11,0,5,8,12,1,16.5,19,1.3452060222625732
4,12,6,2,20,13,14,9,12.0,7,0.9652400016784668
6,2,4,12,14,9,20,13,12.0,7,0.9652400016784668
4,27,31,27,16,30,28,3,36.0,25,3.072542905807495
31,27,4,27,28,3,16,30,36.0,25,3.072542905807495
7,4,29,0,23,17,5,6,28.5,16,2.3129360675811768
29,0,7,4,5,6,23,17,28.5,16,2.3129360675811768
5,4,26,23,8,28,14,6,35.0,29,3.158294916152954
26,23,5,4,14,6,8,28,35.0,29,3.158294916152954
26,6,12,20,30,21,6,17,31.0,26,2.795523166656494
12,20,26,6,6,17,30,21,31.0,26,2.795523166656494
31,24,7,20,12,15,31,22,27.0,13,2.090787887573242
7,20,31,24,31,22,12,15,27.0,13,2.090787887573242
19,23,13,16,20,14,3,29,22.5,15,2.1988301277160645
13,16,19,23,3,29,20,14,22.5,15,2.1988301277160645
27,19,22,30,30,16,24,10,16.0,14,1.4768006801605225
22,30,27,19,24,10,30,16,16.0,14,1.4768006801605225
16,8,15,14,11,21,10,26,6.5,7,0.5122790336608887
15,14,16,8,10,26,11,21,6.5,7,0.5122790336608887
25,4,16,4,18,2,17,0,7.0,7,0.5912647247314453
16,4,25,4,17,0,18,2,7.0,7,0.5912647247314453
24,10,9,26,31,17,27,30,24.0,27,2.2514050006866455
9,26,24,10,27,30,31,17,24.0,27,2.2514050006866455
31,9,10,23,2,10,7,11,20.5,25,2.6022818088531494
10,23,31,9,7,11,2,10,20.5,25,2.6022818088531494
4,14,13,28,7,26,23,31,22.0,14,1.7803850173950195
13,28,4,14,23,31,7,26,22.0,14,1.7803850173950195
17,22,23,8,26,8,10,1,23.5,15,2.4745030403137207
23,8,17,22,10,1,26,8,23.5,15,2.4745030403137207
5,13,24,5,17,10,10,16,21.0,16,2.087639808654785
24,5,5,13,10,16,17,10,21.0,16,2.087639808654785
7,11,16,20,24,6,3,25,29.0,20,2.8103530406951904
16,20,7,11,3,25,24,6,29.0,20,2.8103530406951904
12,28,27,12,1,25,12,5,31.0,29,2.346522808074951
27,12,12,28,12,5,1,25,31.0,29,2.346522808074951
8,29,4,13,20,18,11,5,21.0,20,1.5428111553192139
4,13,8,29,11,5,20,18,21.0,20,1.5428111553192139
12,14,30,18,8,19,19,10,24.0,19,2.790235757827759
30,18,12,14,19,10,8,19,24.0,19,2.790235757827759
18,23,25,7,16,20,2,13,23.0,20,1.7974579334259033
25,7,18,23,2,13,16,20,23.0,20,1.7974579334259033
1,3,31,20,27,25,4,9,44.0,24,4.370896100997925
31,20,1,3,4,9,27,25,44.0,24,4.370896100997925
30,27,17,21,8,21,28,11,24.5,22,2.2859079837799072
17,21,30,27,28,11,8,21,24.5,22,2.2859079837799072
4,24,26,16,28,3,16,7,25.0,20,2.4597809314727783
26,16,4,24,16,7,28,3,25.0,20,2.4597809314727783
9,19,24,11,19,28,10,1,30.5,24,2.612163782119751
24,11,9,19,10,1,19,28,30.5,24,2.612163782119751
28,16,19,6,6,16,21,26,24.0,19,1.9474449157714844
19,6,28,16,21,26,6,16,24.0,19,1.9474449157714844
11,26,23,14,8,7,2,19,22.0,20,1.6519291400909424
23,14,11,26,2,19,8,7,22.0,20,1.6519291400909424
22,14,15,3,10,26,31,7,29.0,19,2.744860887527466
15,3,22,14,31,7,10,26,29.0,19,2.744860887527466
20,9,20,21,12,24,4,3,20.5,22,1.89680814743042
20,21,20,9,4,3,12,24,20.5,22,1.89680814743042
24,22,20,27,26,6,26,11,7.0,7,0.5980408191680908
20,27,24,22,26,11,26,6,7.0,7,0.5980408191680908
25,26,29,6,1,0,29,16,35.0,25,3.2593700885772705
29,6,25,26,29,16,1,0,35.0,25,3.2593700885772705
13,29,1,21,10,4,4,6,15.0,10,1.528975248336792
1,21,13,29,4,6,10,4,15.0,10,1.528975248336792
6,2,14,20,18,14,10,11,20.5,13,2.013207197189331
14,20,6,2,10,11,18,14,20.5,13,2.013207197189331
16,2,1,4,15,4,15,31,24.0,24,2.2502059936523438
1,4,16,2,15,31,15,4,24.0,24,2.2502059936523438
21,21,17,4,5,13,13,26,23.0,18,2.1042838096618652
17,4,21,21,13,26,5,13,23.0,18,2.1042838096618652
30,22,6,10,31,15,11,16,31.5,26,3.424561023712158
6,10,30,22,11,16,31,15,31.5,26,3.424561023712158
12,14,25,23,6,17,17,21,18.5,17,1.635439157485962
25,23,12,14,17,21,6,17,18.5,17,1.635439157485962
3,13,17,25,6,24,7,7,25.0,18,2.3186001777648926
17,25,3,13,7,7,6,24,25.0,18,2.3186001777648926
5,24,13,14,25,19,13,21,18.0,14,1.7460119724273682
13,14,5,24,13,21,25,19,18.0,14,1.7460119724273682
19,23,27,16,28,23,3,17,23.0,24,2.1778619289398193
27,16,19,23,3,17,28,23,23.0,24,2.1778619289398193
8,30,1,19,26,23,9,9,25.5,27,2.3790199756622314
1,19,8,30,9,9,26,23,25.5,27,2.3790199756622314
12,7,19,28,17,20,27,26,23.0,13,2.179197311401367
19,28,12,7,27,26,17,20,23.0,13,2.179197311401367
9,13,11,22,17,0,12,3,10.5,11,0.9090349674224854
11,22,9,13,12,3,17,0,10.5,11,0.9090349674224854
12,13,19,4,15,15,11,0,18.5,13,1.8068130016326904
19,4,12,13,11,0,15,15,18.5,13,1.8068130016326904
30,1,11,1,5,23,26,6,31.5,24,3.070054054260254
11,1,30,1,26,6,5,23,31.5,24,3.070054054260254
17,4,16,14,1,7,11,21,20.5,19,2.474480152130127
16,14,17,4,11,21,1,7,20.5,19,2.474480152130127
5,27,9,25,21,17,2,11,16.5,21,1.7874810695648193
9,25,5,27,2,11,21,17,16.5,21,1.7874810695648193
24,24,21,18,20,8,26,31,21.0,8,3.660719156265259
21,18,24,24,26,31,20,8,21.0,8,3.660719156265259
25,24,10,24,16,25,20,14,17.0,15,1.3302531242370605
10,24,25,24,20,14,16,25,17.0,15,1.3302531242370605
11,4,18,19,5,26,2,14,18.5,18,1.4869928359985352
18,19,11,4,2,14,5,26,18.5,18,1.4869928359985352
6,5,11,3,8,8,6,30,17.5,19,2.0915961265563965
11,3,6,5,6,30,8,8,17.5,19,2.0915961265563965
11,17,21,0,23,27,30,24,18.5,16,1.9656529426574707
21,0,11,17,30,24,23,27,18.5,16,1.9656529426574707
12,7,31,30,23,7,25,5,23.0,19,3.025782823562622
31,30,12,7,25,5,23,7,23.0,19,3.025782823562622
10,15,19,16,24,18,20,20,8.0,7,0.7438361644744873
19,16,10,15,20,20,24,18,8.0,7,0.7438361644744873
20,14,21,5,26,8,16,23,19.5,19,2.838474988937378
21,5,20,14,16,23,26,8,19.5,19,2.838474988937378
4,12,29,13,12,8,3,22,27.5,20,2.7715299129486084
29,13,4,12,3,22,12,8,27.5,20,2.7715299129486084
30,31,8,18,18,28,24,2,34.5,30,2.912856101989746
8,18,30,31,24,2,18,28,34.5,30,2.912856101989746
8,29,22,13,20,25,26,29,20.0,17,2.0839319229125977
22,13,8,29,26,29,20,25,20.0,17,2.0839319229125977
30,1,5,12,22,7,25,11,21.5,23,2.392672061920166
5,12,30,1,25,11,22,7,21.5,23,2.392672061920166
31,25,29,9,19,2,23,24,24.0,16,1.9882359504699707
29,9,31,25,23,24,19,2,24.0,16,1.9882359504699707
20,23,12,23,26,28,0,17,25.5,27,2.895115852355957
12,23,20,23,0,17,26,28,25.5,27,2.895115852355957
17,1,20,30,10,8,13,10,19.5,23,2.380568027496338
20,30,17,1,13,10,10,8,19.5,23,2.380568027496338
20,29,31,26,27,30,6,3,31.0,36,3.566136121749878
31,26,20,29,6,3,27,30,31.0,36,3.566136121749878
14,6,4,27,13,26,29,14,29.5,24,2.3566770553588867
4,27,14,6,29,14,13,26,29.5,24,2.3566770553588867
26,27,14,23,17,11,31,30,24.5,12,2.464794158935547
14,23,26,27,31,30,17,11,24.5,12,2.464794158935547
3,16,20,17,2,18,7,13,15.0,17,1.4927208423614502
20,17,3,16,7,13,2,18,15.0,17,1.4927208423614502
1,31,12,20,23,7,12,18,22.0,19,1.7151687145233154
12,20,1,31,12,18,23,7,22.0,19,1.7151687145233154
7,2,25,0,6,5,18,18,23.5,25,1.777742624282837
25,0,7,2,18,18,6,5,23.5,25,1.777742624282837
3,3,10,10,25,27,4,14,27.0,21,3.7448570728302
10,10,3,3,4,14,25,27,27.0,21,3.7448570728302
21,16,30,8,20,6,8,16,19.5,19,1.6639049053192139
30,8,21,16,8,16,20,6,19.5,19,1.6639049053192139
14,15,7,11,28,4,20,11,13.0,11,1.0298786163330078
7,11,14,15,20,11,28,4,13.0,11,1.0298786163330078
5,5,30,18,9,31,29,4,44.5,33,6.178009748458862
30,18,5,5,29,4,9,31,44.5,33,6.178009748458862
16,17,29,21,31,27,19,23,17.5,7,1.5006673336029053
29,21,16,17,19,23,31,27,17.5,7,1.5006673336029053
25,10,1,3,12,6,17,28,32.0,22,2.6447081565856934
1,3,25,10,17,28,12,6,32.0,22,2.6447081565856934
6,13,12,23,21,3,10,8,19.0,20,1.7164161205291748
12,23,6,13,10,8,21,3,19.0,20,1.7164161205291748
3,0,2,12,18,6,26,30,23.5,24,2.72932767868042
2,12,3,0,26,30,18,6,23.5,24,2.72932767868042
14,4,2,24,30,26,18,11,29.5,26,2.3620660305023193
2,24,14,4,18,11,30,26,29.5,26,2.3620660305023193
31,24,3,2,6,16,30,25,42.5,25,3.897986650466919
3,2,31,24,30,25,6,16,42.5,25,3.897986650466919
8,24,26,14,3,10,2,16,17.5,24,1.8407649993896484
26,14,8,24,2,16,3,10,17.5,24,1.8407649993896484
23,23,5,26,2,7,0,13,15.5,11,1.4899780750274658
5,26,23,23,0,13,2,7,15.5,11,1.4899780750274658
13,25,22,6,12,14,12,8,18.0,24,2.1294777393341064
22,6,13,25,12,8,12,14,18.0,24,2.1294777393341064
10,7,27,1,5,7,8,2,16.5,14,1.780555009841919
27,1,10,7,8,2,5,7,16.5,14,1.780555009841919
27,28,25,29,6,2,9,18,12.0,15,1.5442087650299072
25,29,27,28,9,18,6,2,12.0,15,1.5442087650299072
30,19,20,21,0,29,28,5,33.0,30,4.013264894485474
20,21,30,19,28,5,0,29,33.0,30,4.013264894485474
29,6,7,8,11,26,15,30,17.0,24,1.943559169769287
7,8,29,6,15,30,11,26,17.0,24,1.943559169769287
29,21,14,2,5,29,24,14,34.0,26,2.924710750579834
14,2,29,21,24,14,5,29,34.0,26,2.924710750579834
21,17,25,22,13,7,24,1,14.0,13,1.4410350322723389
25,22,21,17,24,1,13,7,14.0,13,1.4410350322723389
18,7,2,28,30,22,24,26,23.5,24,2.623073101043701
2,28,18,7,24,26,30,22,23.5,24,2.623073101043701
2,7,20,31,15,6,23,22,34.0,23,3.382293939590454
20,31,2,7,23,22,15,6,34.0,23,3.382293939590454
5,29,12,25,25,18,5,27,21.0,10,2.053184986114502
12,25,5,29,5,27,25,18,21.0,10,2.053184986114502
0,29,21,20,3,15,0,24,21.0,18,2.006516933441162
21,20,0,29,0,24,3,15,21.0,18,2.006516933441162
7,10,24,1,24,23,8,12,27.5,17,2.188760757446289
24,1,7,10,8,12,24,23,27.5,17,2.188760757446289
12,5,28,6,14,0,15,0,11.0,12,1.4679522514343262
28,6,12,5,15,0,14,0,11.0,12,1.4679522514343262
24,25,8,24,6,31,31,27,27.0,10,2.571820020675659
8,24,24,25,31,27,6,31,27.0,10,2.571820020675659
30,21,10,11,11,18,27,12,32.0,15,3.092320203781128
10,11,30,21,27,12,11,18,32.0,15,3.092320203781128
23,6,7,12,22,13,24,2,18.5,16,1.6351890563964844
7,12,23,6,24,2,22,13,18.5,16,1.6351890563964844
10,18,0,17,3,10,17,0,18.5,13,1.9164159297943115
0,17,10,18,17,0,3,10,18.5,13,1.9164159297943115
8,4,24,9,25,11,13,6,22.0,8,1.8016717433929443
24,9,8,4,13,6,25,11,22.0,8,1.8016717433929443
10,20,8,9,0,20,1,29,14.5,12,1.1587629318237305
8,9,10,20,1,29,0,20,14.5,12,1.1587629318237305
16,27,30,2,15,4,27,31,41.0,18,3.4471538066864014
30,2,16,27,27,31,15,4,41.0,18,3.4471538066864014
17,5,25,3,2,3,9,28,22.0,26,2.3513450622558594
25,3,17,5,9,28,2,3,22.0,26,2.3513450622558594
10,29,30,2,13,1,30,1,33.0,22,3.8837389945983887
30,2,10,29,30,1,13,1,33.0,22,3.8837389945983887
4,10,3,5,7,23,29,4,23.5,23,2.8979036808013916
3,5,4,10,29,4,7,23,23.5,23,2.8979036808013916
8,30,25,16,23,10,18,18,22.0,11,2.598611831665039
25,16,8,30,18,18,23,10,22.0,11,2.598611831665039
17,4,22,5,22,1,3,30,27.0,33,3.6020569801330566
22,5,17,4,3,30,22,1,27.0,33,3.6020569801330566
11,6,13,25,17,4,0,7,22.5,18,1.9121742248535156
13,25,11,6,0,7,17,4,22.5,18,1.9121742248535156
14,31,4,23,30,30,21,0,29.5,32,2.846670627593994
4,23,14,31,21,0,30,30,29.5,32,2.846670627593994
18,14,23,24,10,1,16,25,23.5,19,3.836725950241089
23,24,18,14,16,25,10,1,23.5,19,3.836725950241089
24,12,12,11,8,16,18,6,17.5,8,1.4776959419250488
12,11,24,12,18,6,8,16,17.5,8,1.4776959419250488
4,17,28,5,19,10,23,5,24.5,14,5.520647764205933
28,5,4,17,23,5,19,10,24.5,14,5.520647764205933
23,4,27,21,29,29,25,27,14.5,8,1.5147409439086914
27,21,23,4,25,27,29,29,14.5,8,1.5147409439086914
10,2,8,21,5,20,28,9,29.5,26,2.6418259143829346
8,21,10,2,28,9,5,20,29.5,26,2.6418259143829346
3,30,1,24,3,7,16,28,24.0,16,3.585078001022339
1,24,3,30,16,28,3,7,24.0,16,3.585078001022339
6,19,18,31,30,31,7,2,38.0,31,4.134960174560547
18,31,6,19,7,2,30,31,38.0,31,4.134960174560547
1,23,20,28,15,18,0,20,20.5,13,1.6405761241912842
20,28,1,23,0,20,15,18,20.5,13,1.6405761241912842
0,10,7,6,27,3,7,31,30.5,30,3.4459121227264404
7,6,0,10,7,31,27,3,30.5,30,3.4459121227264404
4,12,6,5,26,1,5,17,23.0,20,2.471041202545166
6,5,4,12,5,17,26,1,23.0,20,2.471041202545166
4,11,21,29,14,7,27,23,34.0,26,3.202111005783081
21,29,4,11,27,23,14,7,34.0,26,3.202111005783081
17,21,4,8,16,21,8,4,25.5,20,1.8400859832763672
4,8,17,21,8,4,16,21,25.5,20,1.8400859832763672
2,23,28,26,7,27,13,20,23.0,23,2.261275053024292
28,26,2,23,13,20,7,27,23.0,23,2.261275053024292
6,24,19,19,20,15,11,20,16.0,9,1.2580139636993408
19,19,6,24,11,20,20,15,16.0,9,1.2580139636993408
6,6,5,21,13,14,7,19,14.5,11,1.5177350044250488
5,21,6,6,7,19,13,14,14.5,11,1.5177350044250488
14,1,29,21,11,2,15,19,30.0,29,2.8271327018737793
29,21,14,1,15,19,11,2,30.0,29,2.8271327018737793
2,9,2,7,3,22,1,15,5.5,2,0.6663949489593506
2,7,2,9,1,15,3,22,5.5,2,0.6663949489593506
29,28,27,13,29,24,31,9,21.0,13,1.7036190032958984
27,13,29,28,31,9,29,24,21.0,13,1.7036190032958984
20,18,7,31,12,3,18,8,18.5,13,1.884917974472046
7,31,20,18,18,8,12,3,18.5,13,1.884917974472046
19,23,22,10,21,5,1,27,30.0,27,3.2195630073547363
22,10,19,23,1,27,21,5,30.0,27,3.2195630073547363
30,22,8,14,1,21,9,30,23.5,19,2.03544020652771
8,14,30,22,9,30,1,21,23.5,19,2.03544020652771
9,5,14,7,8,23,14,21,7.5,8,0.5625860691070557
14,7,9,5,14,21,8,23,7.5,8,0.5625860691070557
23,5,22,10,12,30,26,15,18.5,14,2.108699083328247
22,10,23,5,26,15,12,30,18.5,14,2.108699083328247
22,9,31,17,5,27,7,1,24.5,22,2.2530901432037354
31,17,22,9,7,1,5,27,24.5,22,2.2530901432037354
31,29,15,5,26,12,9,25,36.0,27,3.236423969268799
15,5,31,29,9,25,26,12,36.0,27,3.236423969268799
29,1,17,12,14,7,21,0,18.5,13,1.677677869796753
17,12,29,1,21,0,14,7,18.5,13,1.677677869796753
4,13,7,30,23,31,19,25,17.0,11,1.8168919086456299
7,30,4,13,19,25,23,31,17.0,11,1.8168919086456299
27,7,0,2,16,29,31,25,29.5,22,5.8704917430877686
0,2,27,7,31,25,16,29,29.5,22,5.8704917430877686
