xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
16,30,21,9,17,12,29,25,27.5,19,3.2979869842529297
21,9,16,30,29,25,17,12,27.5,19,3.2979869842529297
30,24,6,26,11,31,5,17,26.0,19,2.6189823150634766
6,26,30,24,5,17,11,31,26.0,19,2.6189823150634766
21,20,11,21,12,18,17,6,16.0,17,2.160080909729004
11,21,21,20,17,6,12,18,16.0,17,2.160080909729004
25,5,29,2,3,12,15,23,16.0,23,2.337284803390503
29,2,25,5,15,23,3,12,16.0,23,2.337284803390503
9,9,4,23,9,28,26,3,30.5,34,3.70056414604187
4,23,9,9,26,3,9,28,30.5,34,3.70056414604187
5,30,3,29,26,13,7,20,15.5,23,1.9242711067199707
3,29,5,30,7,20,26,13,15.5,23,1.9242711067199707
20,10,28,30,8,24,26,18,30.0,21,3.8717851638793945
28,30,20,10,26,18,8,24,30.0,21,3.8717851638793945
19,22,15,25,3,14,1,13,5.0,7,0.49059391021728516
15,25,19,22,1,13,3,14,5.0,7,0.49059391021728516
22,0,18,21,8,0,13,24,28.0,26,3.118506908416748
18,21,22,0,13,24,8,0,28.0,26,3.118506908416748
14,12,5,23,27,29,28,2,26.0,26,2.255906105041504
5,23,14,12,28,2,27,29,26.0,26,2.255906105041504
17,1,3,16,12,24,7,3,28.5,17,2.629568099975586
3,16,17,1,7,3,12,24,28.5,17,2.629568099975586
20,13,14,4,19,1,23,0,10.0,11,1.0262749195098877
14,4,20,13,23,0,19,1,10.0,11,1.0262749195098877
23,13,0,4,18,23,29,1,34.5,27,3.3338003158569336
0,4,23,13,29,1,18,23,34.5,27,3.3338003158569336
28,7,13,2,10,11,29,13,22.5,19,1.979586124420166
13,2,28,7,29,13,10,11,22.5,19,1.979586124420166
9,10,22,17,16,20,28,7,23.5,19,2.0796358585357666
22,17,9,10,28,7,16,20,23.5,19,2.0796358585357666
13,31,26,11,4,24,0,28,21.5,29,2.585186004638672
26,11,13,31,0,28,4,24,21.5,29,2.585186004638672
12,20,23,0,27,12,4,27,39.5,32,9.183919906616211
23,0,12,20,4,27,27,12,39.5,32,9.183919906616211
20,1,20,22,25,18,15,31,28.0,20,7.513706922531128
20,22,20,1,15,31,25,18,28.0,20,7.513706922531128
25,27,9,22,15,6,7,10,17.5,20,1.706585168838501
9,22,25,27,7,10,15,6,17.5,20,1.706585168838501
13,2,30,31,7,2,25,11,38.5,33,3.92181134223938
30,31,13,2,25,11,7,2,38.5,33,3.92181134223938
24,7,22,20,11,29,17,28,15.0,18,2.1611032485961914
22,20,24,7,17,28,11,29,15.0,18,2.1611032485961914
10,14,13,24,6,1,14,30,26.0,23,5.486900806427002
13,24,10,14,14,30,6,1,26.0,23,5.486900806427002
17,29,28,25,16,2,22,20,20.5,17,1.9141440391540527
28,25,17,29,22,20,16,2,20.5,17,1.9141440391540527
0,28,22,1,3,12,6,28,37.0,42,4.806206941604614
22,1,0,28,6,28,3,12,37.0,42,4.806206941604614
6,11,2,21,5,10,0,2,14.5,12,1.2775051593780518
2,21,6,11,0,2,5,10,14.5,12,1.2775051593780518
13,2,8,14,21,6,13,0,15.5,12,1.26906418800354
8,14,13,2,13,0,21,6,15.5,12,1.26906418800354
2,1,28,20,12,2,13,17,32.5,37,3.8308799266815186
28,20,2,1,13,17,12,2,32.5,37,3.8308799266815186
2,22,21,9,29,31,31,6,29.5,28,2.4153687953948975
21,9,2,22,31,6,29,31,29.5,28,2.4153687953948975
11,0,19,3,16,28,4,23,14.0,16,1.2255980968475342
19,3,11,0,4,23,16,28,14.0,16,1.2255980968475342
18,14,9,17,24,9,4,22,23.5,26,2.7672488689422607
9,17,18,14,4,22,24,9,23.5,26,2.7672488689422607
13,13,26,2,9,16,25,13,22.5,17,1.9782850742340088
26,2,13,13,25,13,9,16,22.5,17,1.9782850742340088
14,12,30,14,27,12,30,25,18.0,15,1.376633644104004
30,14,14,12,30,25,27,12,18.0,15,1.376633644104004
3,11,16,3,11,5,25,10,21.0,20,1.5923490524291992
16,3,3,11,25,10,11,5,21.0,20,1.5923490524291992
0,9,0,27,31,19,29,1,26.0,24,4.333482980728149
0,27,0,9,29,1,31,19,26.0,24,4.333482980728149
29,19,9,27,31,8,9,12,31.0,30,3.036970853805542
9,27,29,19,9,12,31,8,31.0,30,3.036970853805542
10,28,24,30,11,29,22,15,24.5,24,2.2338321208953857
24,30,10,28,22,15,11,29,24.5,24,2.2338321208953857
12,13,19,20,21,18,4,0,24.5,20,2.494438886642456
19,20,12,13,4,0,21,18,24.5,20,2.494438886642456
15,9,10,12,17,17,3,31,18.0,17,1.923482894897461
10,12,15,9,3,31,17,17,18.0,17,1.923482894897461
18,21,22,7,15,3,13,11,17.0,20,3.0080718994140625
22,7,18,21,13,11,15,3,17.0,20,3.0080718994140625
15,31,18,14,17,2,21,18,22.0,17,2.694010019302368
18,14,15,31,21,18,17,2,22.0,17,2.694010019302368
11,17,25,18,20,11,21,9,11.0,15,1.5503180027008057
25,18,11,17,21,9,20,11,11.0,15,1.5503180027008057
2,23,28,22,23,13,4,2,38.5,23,8.209083080291748
28,22,2,23,4,2,23,13,38.5,23,8.209083080291748
11,15,17,2,27,16,28,14,12.0,17,1.6086318492889404
17,2,11,15,28,14,27,16,12.0,17,1.6086318492889404
28,18,23,20,15,2,21,18,15.5,14,1.4281752109527588
23,20,28,18,21,18,15,2,15.5,14,1.4281752109527588
10,23,31,27,11,19,22,17,21.0,16,1.9219918251037598
31,27,10,23,22,17,11,19,21.0,16,1.9219918251037598
27,3,9,22,19,6,10,7,25.5,26,2.5520389080047607
9,22,27,3,10,7,19,6,25.5,26,2.5520389080047607
11,2,14,23,8,11,29,30,33.0,26,3.540456771850586
14,23,11,2,29,30,8,11,33.0,26,3.540456771850586
14,4,22,4,0,27,21,16,25.0,28,8.969200849533081
22,4,14,4,21,16,0,27,25.0,28,8.969200849533081
6,8,10,16,18,29,29,13,19.5,19,1.9431078433990479
10,16,6,8,29,13,18,29,19.5,19,1.9431078433990479
4,2,27,18,9,23,17,30,29.0,26,3.112204074859619
27,18,4,2,17,30,9,23,29.0,26,3.112204074859619
19,11,5,9,5,12,20,6,22.5,10,1.781191110610962
5,9,19,11,20,6,5,12,22.5,10,1.781191110610962
27,13,24,1,8,18,2,16,14.5,11,1.2744801044464111
24,1,27,13,2,16,8,18,14.5,11,1.2744801044464111
16,16,4,19,5,20,8,29,14.5,10,1.2597112655639648
4,19,16,16,8,29,5,20,14.5,10,1.2597112655639648
18,6,18,1,13,12,8,9,8.5,8,0.6197161674499512
18,1,18,6,8,9,13,12,8.5,8,0.6197161674499512
20,14,8,10,29,7,29,27,21.0,22,1.775588035583496
8,10,20,14,29,27,29,7,21.0,22,1.775588035583496
2,23,26,7,18,16,7,23,30.0,29,2.9817819595336914
26,7,2,23,7,23,18,16,30.0,29,2.9817819595336914
19,23,26,11,22,3,28,3,15.5,9,1.558758020401001
26,11,19,23,28,3,22,3,15.5,9,1.558758020401001
3,23,10,1,12,20,17,9,22.5,24,2.250230073928833
10,1,3,23,17,9,12,20,22.5,24,2.250230073928833
14,2,31,18,28,1,10,13,32.5,28,2.9610979557037354
31,18,14,2,10,13,28,1,32.5,28,2.9610979557037354
20,28,19,14,31,10,21,14,16.5,17,1.653156042098999
19,14,20,28,21,14,31,10,16.5,17,1.653156042098999
25,25,2,8,3,21,12,29,28.5,31,2.9938008785247803
2,8,25,25,12,29,3,21,28.5,31,2.9938008785247803
15,28,13,16,9,11,25,12,16.5,19,1.403886079788208
13,16,15,28,25,12,9,11,16.5,19,1.403886079788208
8,8,23,1,5,21,21,4,27.5,23,3.568804979324341
23,1,8,8,21,4,5,21,27.5,23,3.568804979324341
25,11,29,10,7,20,25,28,15.5,22,1.738663911819458
29,10,25,11,25,28,7,20,15.5,22,1.738663911819458
13,28,12,23,24,12,27,27,13.0,12,1.2482187747955322
12,23,13,28,27,27,24,12,13.0,12,1.2482187747955322
19,1,6,2,28,18,2,26,28.0,32,3.025682210922241
6,2,19,1,2,26,28,18,28.0,32,3.025682210922241
5,31,11,29,11,0,6,17,16.0,20,1.600548267364502
11,29,5,31,6,17,11,0,16.0,20,1.600548267364502
24,14,17,28,7,15,23,3,24.5,25,1.9926600456237793
17,28,24,14,23,3,7,15,24.5,25,1.9926600456237793
16,22,11,20,11,18,17,15,8.0,9,0.7222471237182617
11,20,16,22,17,15,11,18,8.0,9,0.7222471237182617
9,1,3,27,17,11,9,28,32.5,22,3.1876277923583984
3,27,9,1,9,28,17,11,32.5,22,3.1876277923583984
21,7,13,24,2,30,20,0,38.5,23,13.237040042877197
13,24,21,7,20,0,2,30,38.5,23,13.237040042877197
26,3,10,21,31,29,6,8,41.0,37,3.544710874557495
10,21,26,3,6,8,31,29,41.0,37,3.544710874557495
14,1,26,4,28,19,26,10,15.0,12,1.9620580673217773
26,4,14,1,26,10,28,19,15.0,12,1.9620580673217773
31,12,8,27,7,11,8,24,28.0,22,2.8480000495910645
8,27,31,12,8,24,7,11,28.0,22,2.8480000495910645
14,31,21,28,24,12,25,27,16.0,10,12.074772834777832
21,28,14,31,25,27,24,12,16.0,10,12.074772834777832
3,0,8,13,31,4,0,22,35.5,33,3.7612390518188477
8,13,3,0,0,22,31,4,35.5,33,3.7612390518188477
22,12,14,5,20,28,22,18,15.5,16,1.5875608921051025
14,5,22,12,22,18,20,28,15.5,16,1.5875608921051025
4,4,28,18,9,10,1,28,35.0,36,3.100831985473633
28,18,4,4,1,28,9,10,35.0,36,3.100831985473633
12,23,23,20,11,22,15,15,12.5,14,1.0644419193267822
23,20,12,23,15,15,11,22,12.5,14,1.0644419193267822
25,6,21,1,25,23,23,23,11.5,10,1.1368417739868164
21,1,25,6,23,23,25,23,11.5,10,1.1368417739868164
17,25,25,3,0,6,8,0,25.0,25,2.7727253437042236
25,3,17,25,8,0,0,6,25.0,25,2.7727253437042236
21,17,13,25,0,4,15,9,19.0,21,1.5710651874542236
13,25,21,17,15,9,0,4,19.0,21,1.5710651874542236
20,4,29,14,21,17,2,1,28.0,23,2.6321961879730225
29,14,20,4,2,1,21,17,28.0,23,2.6321961879730225
27,29,23,11,5,24,31,19,29.5,23,2.488717794418335
23,11,27,29,31,19,5,24,29.5,23,2.488717794418335
10,5,13,9,30,24,30,20,5.5,7,0.4989168643951416
13,9,10,5,30,20,30,24,5.5,7,0.4989168643951416
2,16,20,8,24,27,7,16,29.0,25,2.4052212238311768
20,8,2,16,7,16,24,27,29.0,25,2.4052212238311768
17,7,14,6,6,6,1,19,14.0,14,4.001443862915039
14,6,17,7,1,19,6,6,14.0,14,4.001443862915039
25,10,30,7,4,4,1,6,6.5,6,0.5381989479064941
30,7,25,10,1,6,4,4,6.5,6,0.5381989479064941
26,20,5,4,6,15,29,9,35.0,28,3.7190258502960205
5,4,26,20,29,9,6,15,35.0,28,3.7190258502960205
14,9,19,30,5,22,14,22,20.5,21,3.826324939727783
19,30,14,9,14,22,5,22,20.5,21,3.826324939727783
25,11,28,24,8,3,4,28,24.5,26,2.5913631916046143
28,24,25,11,4,28,8,3,24.5,26,2.5913631916046143
14,14,21,23,14,2,28,6,18.0,17,1.666184902191162
21,23,14,14,28,6,14,2,18.0,17,1.666184902191162
20,23,5,24,14,1,18,14,17.5,17,1.5369181632995605
5,24,20,23,18,14,14,1,17.5,17,1.5369181632995605
31,12,16,19,31,14,15,5,23.5,22,1.9728000164031982
16,19,31,12,15,5,31,14,23.5,22,1.9728000164031982
2,12,28,25,6,29,2,30,24.0,34,3.0851380825042725
28,25,2,12,2,30,6,29,24.0,34,3.0851380825042725
14,13,16,6,18,19,25,11,12.0,13,1.04905104637146
16,6,14,13,25,11,18,19,12.0,13,1.04905104637146
21,23,13,26,31,3,5,27,30.5,39,4.07213020324707
13,26,21,23,5,27,31,3,30.5,39,4.07213020324707
4,16,23,20,5,27,30,19,29.0,26,2.554694890975952
23,20,4,16,30,19,5,27,29.0,26,2.554694890975952
4,29,0,1,8,2,16,19,34.5,26,12.56055212020874
0,1,4,29,16,19,8,2,34.5,26,12.56055212020874
30,14,30,21,11,30,29,24,17.5,15,1.8622729778289795
30,21,30,14,29,24,11,30,17.5,15,1.8622729778289795
25,8,29,30,0,16,2,21,19.5,25,2.088083028793335
29,30,25,8,2,21,0,16,19.5,25,2.088083028793335
15,25,0,17,28,19,31,21,14.0,18,1.452010154724121
0,17,15,25,31,21,28,19,14.0,18,1.452010154724121
0,3,30,31,26,14,5,6,44.5,34,4.209152936935425
30,31,0,3,5,6,26,14,44.5,34,4.209152936935425
8,19,11,28,25,8,15,24,20.0,16,1.725085973739624
11,28,8,19,15,24,25,8,20.0,16,1.725085973739624
15,26,17,14,8,28,19,21,16.0,17,1.2487752437591553
17,14,15,26,19,21,8,28,16.0,17,1.2487752437591553
6,2,19,20,30,6,3,19,37.5,34,5.015290021896362
19,20,6,2,3,19,30,6,37.5,34,5.015290021896362
3,7,11,31,26,22,16,30,27.0,23,2.9793241024017334
11,31,3,7,16,30,26,22,27.0,23,2.9793241024017334
15,24,9,15,21,23,19,20,10.0,15,1.5334370136260986
9,15,15,24,19,20,21,23,10.0,15,1.5334370136260986
20,19,11,31,21,19,21,18,11.0,14,1.5636138916015625
11,31,20,19,21,18,21,19,11.0,14,1.5636138916015625
0,9,8,16,31,28,11,25,20.0,19,1.6961770057678223
8,16,0,9,11,25,31,28,20.0,19,1.6961770057678223
15,18,9,22,5,18,11,21,9.5,6,0.9375801086425781
9,22,15,18,11,21,5,18,9.5,6,0.9375801086425781
6,30,10,10,12,27,21,30,20.0,24,2.742105722427368
10,10,6,30,21,30,12,27,20.0,24,2.742105722427368
10,25,21,30,6,1,30,18,30.5,33,3.722536087036133
21,30,10,25,30,18,6,1,30.5,33,3.722536087036133
19,17,6,31,10,1,27,31,38.0,30,3.649061918258667
6,31,19,17,27,31,10,1,38.0,30,3.649061918258667
7,15,3,14,11,14,11,7,7.0,8,0.7457892894744873
3,14,7,15,11,7,11,14,7.0,8,0.7457892894744873
18,22,3,29,14,10,7,12,16.5,15,1.9796810150146484
3,29,18,22,7,12,14,10,16.5,15,1.9796810150146484
6,7,27,23,2,0,7,18,35.0,32,3.6940979957580566
27,23,6,7,7,18,2,0,35.0,32,3.6940979957580566
0,3,10,17,27,27,12,15,25.5,21,2.414323091506958
10,17,0,3,12,15,27,27,25.5,21,2.414323091506958
20,8,5,5,2,23,11,10,21.0,17,1.9421167373657227
5,5,20,8,11,10,2,23,21.0,17,1.9421167373657227
25,18,1,5,16,2,2,20,37.5,30,4.2963950634002686
1,5,25,18,2,20,16,2,37.5,30,4.2963950634002686
25,12,0,27,12,23,29,29,33.5,23,3.2619330883026123
0,27,25,12,29,29,12,23,33.5,23,3.2619330883026123
24,14,1,1,21,7,1,30,41.5,33,3.5945210456848145
1,1,24,14,1,30,21,7,41.5,33,3.5945210456848145
1,1,1,23,0,26,31,26,35.5,27,6.986745834350586
1,23,1,1,31,26,0,26,35.5,27,6.986745834350586
10,23,10,21,26,24,5,12,20.5,34,4.349959850311279
10,21,10,23,5,12,26,24,20.5,34,4.349959850311279
15,14,23,20,26,13,13,3,18.5,18,1.5705301761627197
23,20,15,14,13,3,26,13,18.5,18,1.5705301761627197
31,14,16,28,2,18,7,0,27.0,26,2.283902168273926
16,28,31,14,7,0,2,18,27.0,26,2.283902168273926
21,17,16,25,17,11,26,24,17.5,18,1.9644207954406738
16,25,21,17,26,24,17,11,17.5,18,1.9644207954406738
3,31,0,9,17,26,19,5,30.0,29,18.40251898765564
0,9,3,31,19,5,17,26,30.0,29,18.40251898765564
23,22,5,0,13,17,21,18,28.5,29,4.1723408699035645
5,0,23,22,21,18,13,17,28.5,29,4.1723408699035645
11,10,12,2,1,11,8,6,11.5,8,1.0256192684173584
12,2,11,10,8,6,1,11,11.5,8,1.0256192684173584
4,21,6,10,8,16,2,20,12.5,9,1.7809090614318848
6,10,4,21,2,20,8,16,12.5,9,1.7809090614318848
13,26,22,30,25,30,5,8,27.5,37,2.9272170066833496
22,30,13,26,5,8,25,30,27.5,37,2.9272170066833496
5,26,20,25,17,5,31,6,17.5,18,1.3212571144104004
20,25,5,26,31,6,17,5,17.5,18,1.3212571144104004
18,13,19,13,13,22,0,1,18.5,23,3.3258869647979736
19,13,18,13,0,1,13,22,18.5,23,3.3258869647979736
31,16,1,5,25,1,26,11,27.0,34,3.1329572200775146
1,5,31,16,26,11,25,1,27.0,34,3.1329572200775146
9,29,3,3,21,30,11,25,27.5,26,2.687849998474121
3,3,9,29,11,25,21,30,27.5,26,2.687849998474121
12,18,19,23,12,11,11,25,13.5,14,1.1349029541015625
19,23,12,18,11,25,12,11,13.5,14,1.1349029541015625
11,14,13,9,4,29,5,17,10.0,9,0.9532277584075928
13,9,11,14,5,17,4,29,10.0,9,0.9532277584075928
29,1,28,31,30,9,13,12,28.5,28,2.824132204055786
28,31,29,1,13,12,30,9,28.5,28,2.824132204055786
3,11,2,31,2,8,28,4,31.5,31,3.3354909420013428
2,31,3,11,28,4,2,8,31.5,31,3.3354909420013428
10,24,0,21,28,8,7,25,28.5,24,2.9485082626342773
0,21,10,24,7,25,28,8,28.5,24,2.9485082626342773
14,16,20,31,24,31,24,28,13.0,10,1.7082879543304443
20,31,14,16,24,28,24,31,13.0,10,1.7082879543304443
3,30,23,1,31,15,1,19,45.5,38,7.449130058288574
23,1,3,30,1,19,31,15,45.5,38,7.449130058288574
6,0,25,13,15,31,22,28,22.0,30,2.3848698139190674
25,13,6,0,22,28,15,31,22.0,30,2.3848698139190674
1,9,18,9,15,20,21,28,18.5,19,1.4325289726257324
18,9,1,9,21,28,15,20,18.5,19,1.4325289726257324
5,26,2,20,26,19,23,23,11.0,13,0.9807419776916504
2,20,5,26,23,23,26,19,11.0,13,0.9807419776916504
8,8,21,17,9,28,30,21,28.0,27,2.3756332397460938
21,17,8,8,30,21,9,28,28.0,27,2.3756332397460938
4,28,19,1,9,12,27,8,34.0,25,3.4517319202423096
19,1,4,28,27,8,9,12,34.0,25,3.4517319202423096
17,1,31,13,4,9,30,21,39.0,29,7.487592935562134
31,13,17,1,30,21,4,9,39.0,29,7.487592935562134
11,14,30,18,9,29,1,12,28.0,25,17.537444829940796
30,18,11,14,1,12,9,29,28.0,25,17.537444829940796
17,3,26,16,9,13,5,22,18.5,20,1.801581859588623
26,16,17,3,5,22,9,13,18.5,20,1.801581859588623
6,26,10,10,5,18,1,13,17.5,19,6.739715099334717
10,10,6,26,1,13,5,18,17.5,19,6.739715099334717
9,23,13,11,1,12,0,23,17.0,16,3.2984917163848877
13,11,9,23,0,23,1,12,17.0,16,3.2984917163848877
13,1,16,8,30,23,15,30,17.0,18,1.5294249057769775
16,8,13,1,15,30,30,23,17.0,18,1.5294249057769775
3,24,4,18,3,29,28,0,30.5,38,3.6185801029205322
4,18,3,24,28,0,3,29,30.5,38,3.6185801029205322
5,12,0,16,30,17,28,31,13.5,12,1.3599138259887695
0,16,5,12,28,31,30,17,13.5,12,1.3599138259887695
15,5,15,9,8,6,17,13,10.0,11,1.0679259300231934
15,9,15,5,17,13,8,6,10.0,11,1.0679259300231934
12,20,0,4,11,10,4,2,20.5,7,60.0
0,4,12,20,4,2,11,10,20.5,7,60.0
7,18,16,8,31,11,10,12,23.5,20,1.9721970558166504
16,8,7,18,10,12,31,11,23.5,20,1.9721970558166504
29,20,26,16,27,9,0,15,26.0,34,5.236603021621704
26,16,29,20,0,15,27,9,26.0,34,5.236603021621704
17,20,3,13,25,19,11,29,25.5,25,5.570972919464111
3,13,17,20,11,29,25,19,25.5,25,5.570972919464111
22,30,14,9,9,4,22,20,31.0,21,2.4899778366088867
14,9,22,30,22,20,9,4,31.0,21,2.4899778366088867
21,10,14,6,5,23,20,19,15.0,19,1.3433659076690674
14,6,21,10,20,19,5,23,15.0,19,1.3433659076690674
24,29,27,22,22,18,22,11,10.5,11,0.7511417865753174
27,22,24,29,22,11,22,18,10.5,11,0.7511417865753174
14,13,14,3,21,11,0,16,21.0,22,1.9372859001159668
14,3,14,13,0,16,21,11,21.0,22,1.9372859001159668
0,26,18,31,10,4,17,12,20.0,20,1.61118483543396
18,31,0,26,17,12,10,4,20.0,20,1.61118483543396
23,15,23,21,23,25,28,27,8.5,5,1.0512158870697021
23,21,23,15,28,27,23,25,8.5,5,1.0512158870697021
25,6,7,2,4,24,13,9,24.0,20,1.758559226989746
7,2,25,6,13,9,4,24,24.0,20,1.758559226989746
24,19,1,12,6,25,0,31,23.0,27,3.22999906539917
1,12,24,19,0,31,6,25,23.0,27,3.22999906539917
15,24,11,2,20,27,20,11,26.0,26,2.3696510791778564
11,2,15,24,20,11,20,27,26.0,26,2.3696510791778564
18,14,27,14,22,0,4,20,23.5,32,2.613643169403076
27,14,18,14,4,20,22,0,23.5,32,2.613643169403076
2,6,12,22,8,21,27,31,27.5,20,2.192838191986084
12,22,2,6,27,31,8,21,27.5,20,2.192838191986084
19,23,30,5,11,6,7,4,17.5,19,2.0027878284454346
30,5,19,23,7,4,11,6,17.5,19,2.0027878284454346
8,30,24,26,28,28,14,19,22.5,20,1.732400894165039
24,26,8,30,14,19,28,28,22.5,20,1.732400894165039
6,26,5,4,2,2,10,21,26.0,23,2.0896589756011963
5,4,6,26,10,21,2,2,26.0,23,2.0896589756011963
5,1,15,23,19,20,13,27,25.5,25,2.980633020401001
15,23,5,1,13,27,19,20,25.5,25,2.980633020401001
13,5,10,13,11,30,29,1,32.0,33,3.2721540927886963
10,13,13,5,29,1,11,30,32.0,33,3.2721540927886963
22,11,26,4,10,19,3,4,18.5,18,1.7191121578216553
26,4,22,11,3,4,10,19,18.5,18,1.7191121578216553
4,16,19,9,6,7,2,10,14.5,18,1.477909803390503
19,9,4,16,2,10,6,7,14.5,18,1.477909803390503
31,11,3,31,28,8,6,1,40.5,39,3.7085349559783936
3,31,31,11,6,1,28,8,40.5,39,3.7085349559783936
27,16,19,22,27,21,3,18,22.5,28,2.2910499572753906
19,22,27,16,3,18,27,21,22.5,28,2.2910499572753906
18,30,12,6,5,9,22,7,27.5,23,2.5383410453796387
12,6,18,30,22,7,5,9,27.5,23,2.5383410453796387
26,28,27,16,23,6,4,3,18.5,21,1.7237980365753174
27,16,26,28,4,3,23,6,18.5,21,1.7237980365753174
2,8,11,31,30,6,22,28,38.0,31,3.809762954711914
11,31,2,8,22,28,30,6,38.0,31,3.809762954711914
19,3,28,20,21,1,7,10,26.5,28,2.0699830055236816
28,20,19,3,7,10,21,1,26.5,28,2.0699830055236816
19,14,21,7,27,13,5,12,23.0,29,7.829696178436279
21,7,19,14,5,12,27,13,23.0,29,7.829696178436279
10,23,0,9,11,31,24,0,41.0,40,11.989112138748169
0,9,10,23,24,0,11,31,41.0,40,11.989112138748169
25,13,11,29,5,5,9,20,25.5,24,2.1298508644104004
11,29,25,13,9,20,5,5,25.5,24,2.1298508644104004
22,23,7,30,21,10,12,19,20.0,20,1.5588510036468506
7,30,22,23,12,19,21,10,20.0,20,1.5588510036468506
22,23,10,19,29,11,13,3,22.0,23,2.000438928604126
10,19,22,23,13,3,29,11,22.0,23,2.000438928604126
8,27,22,26,13,13,9,20,15.0,16,1.2866199016571045
22,26,8,27,9,20,13,13,15.0,16,1.2866199016571045
5,16,4,23,9,30,4,20,11.5,4,1.1728289127349854
4,23,5,16,4,20,9,30,11.5,4,1.1728289127349854
13,17,9,14,29,14,12,5,16.5,21,1.7718870639801025
9,14,13,17,12,5,29,14,16.5,21,1.7718870639801025
13,21,20,0,18,19,12,10,206.5,27,60.0
20,0,13,21,12,10,18,19,206.5,27,60.0
14,4,5,4,23,9,26,31,20.0,26,1.884793996810913
5,4,14,4,26,31,23,9,20.0,26,1.884793996810913
7,30,10,17,12,11,6,0,16.5,16,1.1919548511505127
10,17,7,30,6,0,12,11,16.5,16,1.1919548511505127
7,14,21,7,14,31,28,30,18.0,20,1.435431957244873
21,7,7,14,28,30,14,31,18.0,20,1.435431957244873
0,4,29,6,28,17,28,28,24.0,25,2.4047789573669434
29,6,0,4,28,28,28,17,24.0,25,2.4047789573669434
3,12,10,13,1,13,7,5,13.0,14,0.9884159564971924
10,13,3,12,7,5,1,13,13.0,14,0.9884159564971924
28,18,2,5,26,18,4,29,38.0,36,3.4690287113189697
2,5,28,18,4,29,26,18,38.0,36,3.4690287113189697
4,17,4,8,21,5,21,10,11.0,13,1.3983650207519531
4,8,4,17,21,10,21,5,11.0,13,1.3983650207519531
30,0,14,16,5,15,30,6,34.0,21,2.849045991897583
14,16,30,0,30,6,5,15,34.0,21,2.849045991897583
3,18,13,3,16,20,5,19,20.5,24,2.074929714202881
13,3,3,18,5,19,16,20,20.5,24,2.074929714202881
4,22,28,16,0,5,13,25,35.5,34,9.062818050384521
28,16,4,22,13,25,0,5,35.5,34,9.062818050384521
10,20,5,6,11,14,27,23,25.0,24,2.618896007537842
5,6,10,20,27,23,11,14,25.0,24,2.618896007537842
4,17,21,25,15,25,28,10,27.5,24,2.0325520038604736
21,25,4,17,28,10,15,25,27.5,24,2.0325520038604736
3,8,21,27,17,1,9,6,28.0,32,3.778899908065796
21,27,3,8,9,6,17,1,28.0,32,3.778899908065796
28,21,22,15,16,4,21,14,15.5,13,2.131564140319824
22,15,28,21,21,14,16,4,15.5,13,2.131564140319824
19,21,16,31,24,0,22,20,21.5,17,6.367288112640381
16,31,19,21,22,20,24,0,21.5,17,6.367288112640381
10,27,3,26,12,22,26,11,17.5,20,1.8447601795196533
3,26,10,27,26,11,12,22,17.5,20,1.8447601795196533
15,14,1,17,1,30,9,16,20.5,14,1.6677851676940918
1,17,15,14,9,16,1,30,20.5,14,1.6677851676940918
25,19,8,12,30,7,26,18,20.5,24,1.9407529830932617
8,12,25,19,26,18,30,7,20.5,24,1.9407529830932617
27,5,3,12,4,18,16,3,32.0,22,8.129843950271606
3,12,27,5,16,3,4,18,32.0,22,8.129843950271606
21,2,17,5,23,0,11,15,19.0,24,2.2261130809783936
17,5,21,2,11,15,23,0,19.0,24,2.2261130809783936
13,30,10,18,20,14,30,18,15.5,16,1.3392701148986816
10,18,13,30,30,18,20,14,15.5,16,1.3392701148986816
19,29,5,15,11,24,26,20,26.5,27,2.924515962600708
5,15,19,29,26,20,11,24,26.5,27,2.924515962600708
11,1,29,1,11,19,5,31,20.0,16,1.4119060039520264
29,1,11,1,5,31,11,19,20.0,16,1.4119060039520264
24,1,15,15,0,20,23,0,33.0,21,3.7036590576171875
15,15,24,1,23,0,0,20,33.0,21,3.7036590576171875
15,25,3,24,22,29,17,15,17.0,18,1.6184937953948975
3,24,15,25,17,15,22,29,17.0,18,1.6184937953948975
30,11,12,8,19,20,10,16,19.0,19,1.8588857650756836
12,8,30,11,10,16,19,20,19.0,19,1.8588857650756836
22,3,28,6,2,2,13,19,20.5,24,2.02862286567688
28,6,22,3,13,19,2,2,20.5,24,2.02862286567688
7,1,18,21,22,4,27,31,35.5,30,3.2990047931671143
18,21,7,1,27,31,22,4,35.5,30,3.2990047931671143
20,7,25,31,23,22,14,26,25.0,14,25.206115007400513
25,31,20,7,14,26,23,22,25.0,14,25.206115007400513
11,0,13,24,29,0,13,6,24.0,22,1.9174301624298096
13,24,11,0,13,6,29,0,24.0,22,1.9174301624298096
1,7,22,20,10,23,21,5,35.5,31,6.119278192520142
22,20,1,7,21,5,10,23,35.5,31,6.119278192520142
22,31,3,18,5,12,27,14,31.0,28,2.589170217514038
3,18,22,31,27,14,5,12,31.0,28,2.589170217514038
23,16,14,17,22,31,8,31,15.0,15,1.3052668571472168
14,17,23,16,8,31,22,31,15.0,15,1.3052668571472168
31,28,30,19,1,17,9,13,11.0,12,0.9203879833221436
30,19,31,28,9,13,1,17,11.0,12,0.9203879833221436
28,7,28,18,11,10,11,20,12.5,13,0.9278452396392822
