xs1,ys1,xg1,yg1,distance,replanning count,time
18,4,14,27,35,30,4.474921941757202
12,31,5,0,44,36,5.889358997344971
11,29,16,23,11,10,1.3732800483703613
13,24,27,31,25,15,3.315477132797241
30,28,22,16,20,19,2.406970262527466
30,26,26,30,8,7,1.0174241065979004
11,1,30,4,26,20,3.546684980392456
2,23,14,22,17,15,2.0976240634918213
18,5,9,28,48,33,8.562744855880737
16,8,11,13,10,10,1.2672369480133057
3,30,12,3,40,36,5.213461875915527
25,26,5,5,43,39,5.796446084976196
11,21,26,7,29,28,3.848054885864258
27,11,24,3,11,10,1.3672220706939697
8,28,29,5,44,39,6.021107196807861
9,4,15,10,14,12,1.8197710514068604
14,1,15,21,33,30,4.35593318939209
21,27,3,30,23,20,2.68985915184021
26,18,14,26,22,20,2.573286771774292
2,14,10,20,14,13,1.6813080310821533
23,1,24,19,23,20,2.8338088989257812
8,18,17,20,17,17,2.0940189361572266
20,25,12,26,9,9,1.0774800777435303
23,5,9,5,16,16,1.920612096786499
19,7,31,3,16,7,1.9490060806274414
24,5,20,29,28,28,3.3903040885925293
26,2,4,25,45,41,6.114753007888794
21,20,7,30,28,19,3.940150022506714
23,26,21,24,4,4,0.4670829772949219
1,0,21,6,32,28,4.479752063751221
9,13,20,11,17,16,2.200165271759033
28,17,17,13,17,17,2.1797611713409424
24,17,29,25,25,15,3.0990149974823
2,28,7,16,21,19,2.614384889602661
2,7,4,28,29,25,3.8625648021698
1,16,4,6,13,12,1.524021863937378
2,10,4,16,8,8,0.9412188529968262
14,2,11,9,10,10,1.163280963897705
6,6,4,14,10,9,1.1844327449798584
15,26,24,19,16,15,2.0073699951171875
1,13,2,30,28,18,5.6379008293151855
6,22,11,23,8,8,0.9830329418182373
4,25,14,26,21,19,2.6392199993133545
12,31,7,24,20,18,3.403670072555542
17,0,24,9,16,13,2.019268274307251
26,5,13,2,20,17,2.5027849674224854
23,1,19,7,10,9,1.1465098857879639
25,12,26,5,8,8,0.9065289497375488
8,16,28,20,28,28,3.4155850410461426
15,26,19,12,24,21,3.0717058181762695
17,4,13,29,33,28,4.089776992797852
23,12,20,5,10,9,1.1955950260162354
11,14,3,8,16,11,1.9587268829345703
18,30,6,25,21,18,3.172744035720825
0,30,23,24,35,34,4.200500011444092
3,9,19,23,30,28,4.005774974822998
11,13,30,10,30,21,3.6484241485595703
16,4,12,27,31,28,3.8350260257720947
10,22,9,5,22,20,2.6598188877105713
27,29,20,24,12,10,1.4802260398864746
16,18,14,18,2,2,0.27516603469848633
0,15,28,31,48,37,6.860173225402832
30,8,31,11,4,3,0.4980781078338623
11,29,14,16,18,17,2.2888400554656982
10,28,11,3,30,28,3.9475111961364746
24,13,30,9,12,8,1.517806053161621
18,18,25,14,11,11,1.3984770774841309
15,24,3,9,27,24,3.451821804046631
0,25,2,26,3,3,0.388538122177124
23,9,25,20,17,17,2.0508317947387695
31,1,4,20,46,42,5.96927809715271
14,14,15,13,2,2,0.2641777992248535
30,28,11,11,36,32,4.856947898864746
2,0,12,13,23,22,2.979346990585327
10,4,0,10,16,11,2.1033449172973633
13,23,30,14,28,23,3.658907175064087
18,9,23,15,11,11,1.4324698448181152
9,3,14,14,18,16,2.2982852458953857
10,26,31,17,32,32,4.055345058441162
12,7,9,20,18,18,2.3648970127105713
25,28,0,3,50,39,6.879442930221558
17,2,17,21,27,26,3.477267026901245
24,12,7,2,33,26,4.108579158782959
16,26,17,25,2,2,0.2355048656463623
9,5,15,26,31,30,3.9825029373168945
5,15,1,16,5,5,0.5874760150909424
27,17,11,13,22,22,2.7773170471191406
29,2,22,7,12,12,1.3873350620269775
6,1,5,2,2,2,0.2319650650024414
20,7,10,18,21,20,2.524073839187622
25,10,26,7,4,4,0.4826779365539551
13,26,22,19,16,16,1.9604501724243164
25,23,18,18,12,12,1.4626469612121582
3,7,1,22,29,21,5.595644950866699
2,31,21,27,35,31,4.348123788833618
5,16,29,20,32,31,4.025768041610718
7,5,18,21,29,26,3.5875799655914307
12,5,1,15,21,19,2.4948081970214844
6,24,29,28,39,27,4.794794082641602
15,29,2,22,28,26,3.9708709716796875
31,15,12,20,32,29,4.332390069961548
26,2,21,9,12,11,1.4796817302703857
16,26,7,12,25,23,3.2627711296081543
18,16,22,26,16,14,2.172078847885132
30,22,21,14,17,16,2.1600868701934814
12,29,16,4,39,37,5.244093894958496
27,26,11,14,28,26,3.650987148284912
4,10,18,26,30,28,3.8629150390625
9,16,20,1,26,18,3.167431116104126
12,12,30,28,34,24,4.645073175430298
3,21,26,23,33,29,4.522855281829834
19,10,30,27,38,24,5.040029048919678
6,4,21,28,43,42,5.285074949264526
26,18,17,2,27,24,3.2500369548797607
16,22,4,29,21,13,2.6072819232940674
20,5,1,1,27,24,3.175856828689575
10,16,16,30,24,18,2.9591517448425293
7,24,16,17,16,14,1.9005789756774902
2,10,16,5,21,21,2.520266056060791
10,6,30,22,38,31,4.700837850570679
8,0,24,26,44,40,5.550350666046143
21,10,22,8,3,3,0.36013174057006836
28,19,22,30,17,16,2.2075278759002686
24,27,23,4,28,25,3.696779727935791
21,16,20,31,16,16,2.098720073699951
5,14,22,6,31,26,3.7534780502319336
12,5,7,31,39,32,4.795629978179932
11,22,15,22,4,4,0.5197207927703857
10,31,29,17,33,32,4.077219009399414
7,30,20,14,29,28,3.4605491161346436
12,14,16,6,16,15,2.043271064758301
1,19,11,20,15,13,1.9193389415740967
30,8,12,3,25,20,3.1593470573425293
5,25,26,29,33,25,4.3763251304626465
30,1,13,24,42,39,5.4282801151275635
14,3,28,26,41,35,5.608936071395874
18,24,25,20,17,16,2.3743979930877686
30,27,10,29,26,23,3.26554274559021
13,5,17,31,42,32,5.709191083908081
26,3,19,5,9,8,1.0353169441223145
9,17,11,7,12,10,1.497419834136963
23,14,20,24,13,12,1.546217918395996
11,31,8,16,22,22,2.7538599967956543
13,30,26,7,38,36,4.709493160247803
17,9,27,14,15,15,1.8468458652496338
0,7,15,23,31,30,3.8616020679473877
23,2,25,14,16,14,1.8714401721954346
15,27,9,19,16,15,1.8686740398406982
14,30,26,20,24,21,2.7928240299224854
11,28,11,20,12,12,1.4123456478118896
11,14,11,17,3,3,0.3660120964050293
3,23,5,2,29,23,3.58520770072937
27,7,4,1,33,26,3.9579708576202393
8,19,0,25,14,9,1.6741759777069092
27,31,17,27,16,13,1.8795619010925293
31,10,5,17,37,36,4.69389796257019
9,3,27,7,24,21,2.8921029567718506
1,10,16,3,24,21,2.844771146774292
9,12,1,30,26,17,3.0956029891967773
21,21,1,29,34,22,4.089164972305298
7,30,28,17,34,33,4.543244123458862
1,19,25,28,43,32,5.561618804931641
25,2,20,8,11,10,1.3966600894927979
5,27,29,7,44,39,5.36431884765625
13,10,30,21,28,25,3.3437390327453613
16,22,30,28,22,16,2.6582610607147217
2,8,9,10,9,9,1.0768320560455322
26,3,26,4,1,1,0.12178516387939453
20,16,8,8,20,18,2.4867868423461914
0,2,13,12,27,24,3.3705551624298096
20,23,31,18,18,17,2.175607681274414
7,27,17,27,22,22,2.6941938400268555
29,16,13,21,29,28,3.58719801902771
11,0,6,0,5,5,0.5878489017486572
29,7,4,2,38,26,4.669748067855835
13,19,23,22,15,14,1.8551230430603027
7,15,16,28,24,20,3.002429962158203
1,5,7,21,28,27,3.58237624168396
26,20,2,21,37,34,4.612096071243286
31,27,0,25,43,33,6.245820999145508
9,0,13,28,36,32,4.517006158828735
23,27,24,31,15,4,1.8413159847259521
1,28,18,31,20,17,2.3438527584075928
31,22,15,16,22,21,2.6079773902893066
9,31,4,27,9,9,1.0263831615447998
12,26,0,5,35,27,4.264941930770874
20,6,1,8,27,17,3.357964038848877
17,16,9,15,9,9,1.097175121307373
6,6,16,23,33,31,4.2134690284729
22,5,30,25,44,28,5.372480154037476
27,7,1,14,37,36,4.708240270614624
1,19,20,25,33,29,4.348376750946045
17,31,3,17,30,29,4.3450541496276855
30,10,13,19,34,34,4.175666332244873
21,2,23,12,14,14,1.65580415725708
18,24,30,9,29,24,3.453050136566162
2,5,2,3,2,2,0.23772716522216797
15,22,1,10,26,24,3.1186089515686035
7,0,27,2,24,20,2.8326761722564697
17,20,13,21,7,7,0.8341052532196045
23,0,14,0,11,10,1.3043198585510254
3,11,13,23,22,21,2.6467020511627197
27,11,0,4,38,27,4.507248163223267
12,18,22,5,23,23,2.8002097606658936
18,1,9,13,21,19,2.493098020553589
17,23,3,16,21,20,2.459258794784546
4,29,12,12,25,23,2.9570460319519043
13,24,0,1,36,24,4.297221899032593
8,5,13,20,20,20,2.462876796722412
1,31,5,29,6,6,0.6853113174438477
13,18,1,6,24,19,3.0524160861968994
7,5,22,14,26,23,3.451057195663452
10,8,20,28,30,29,3.7194230556488037
30,1,19,16,28,26,3.3086330890655518
11,29,30,19,31,30,3.7862420082092285
9,11,22,16,18,17,2.197597026824951
7,31,20,15,29,27,3.519958019256592
23,2,12,22,35,31,4.26852011680603
27,4,6,11,30,27,3.6504597663879395
11,6,6,22,27,24,3.274125814437866
27,26,29,5,39,25,6.100001811981201
18,28,20,17,13,13,1.6549959182739258
12,29,27,9,35,33,4.31719708442688
14,8,16,3,7,6,0.8145248889923096
9,20,23,1,37,29,4.494685173034668
5,28,12,13,22,20,2.614325761795044
2,7,28,17,40,39,4.9774792194366455
0,29,4,11,28,26,3.499110698699951
11,29,4,17,23,23,3.155941963195801
9,31,26,13,35,33,4.332831144332886
20,27,9,4,36,32,4.547045707702637
5,26,7,30,8,4,0.9268791675567627
19,23,13,21,8,8,0.964576005935669
18,26,21,29,6,5,0.6974711418151855
24,31,2,26,29,23,3.9071948528289795
23,22,31,0,38,25,4.4799463748931885
12,29,11,5,27,26,3.217255115509033
5,4,27,2,32,21,3.7852609157562256
18,21,12,24,9,8,1.067021131515503
7,12,0,14,9,8,1.0482442378997803
12,14,22,6,18,16,2.2033419609069824
13,4,10,12,11,11,1.3169527053833008
22,19,24,28,11,10,1.2906029224395752
23,4,25,11,9,9,1.0341880321502686
5,21,12,20,10,9,1.2030270099639893
30,15,22,10,13,13,1.4879429340362549
9,22,4,14,13,12,1.5215699672698975
7,16,12,24,15,14,1.8737049102783203
13,23,30,7,35,30,4.263333082199097
21,31,18,9,33,28,4.293964862823486
17,14,28,24,21,18,2.632485866546631
9,10,11,27,23,21,3.002707004547119
19,5,15,8,7,7,0.8470797538757324
6,13,21,23,25,23,3.046043872833252
12,3,12,2,1,1,0.1159060001373291
1,0,11,14,24,23,2.9182400703430176
5,14,24,13,24,22,2.847038984298706
30,0,24,27,41,35,4.902141809463501
26,20,17,8,21,21,2.4596338272094727
23,23,3,30,31,21,3.682888984680176
11,10,31,12,26,23,3.1867501735687256
5,5,16,30,46,37,5.859184265136719
11,30,31,6,44,38,5.355579853057861
14,10,13,29,24,21,2.9440579414367676
4,6,16,1,19,18,2.243483781814575
27,11,9,23,32,30,4.4028778076171875
2,26,26,22,34,31,4.318541765213013
3,10,4,9,2,2,0.24811482429504395
28,26,3,20,37,36,4.754409074783325
8,7,19,29,35,33,4.423135995864868
2,6,14,10,16,15,2.006474018096924
12,2,5,24,35,28,4.406448841094971
22,12,16,26,26,24,3.70750093460083
29,13,11,15,24,24,3.3050320148468018
26,13,12,10,19,19,2.5510919094085693
16,11,10,22,21,21,2.9298839569091797
22,12,2,26,34,29,4.36962890625
5,22,26,27,32,28,4.022553205490112
16,5,25,2,14,11,1.6639471054077148
12,25,16,30,11,4,1.3242838382720947
22,9,3,11,25,24,3.123962163925171
5,9,14,13,15,15,1.8339390754699707
14,22,5,12,19,18,2.2776288986206055
1,24,0,9,28,22,4.029958724975586
28,31,26,26,7,7,0.8120551109313965
5,19,17,9,24,22,2.9402928352355957
12,15,21,28,26,25,3.252830982208252
29,13,22,11,9,9,1.0629072189331055
0,4,22,21,43,40,5.265129089355469
30,31,12,16,35,33,4.338167905807495
8,13,27,21,35,31,5.6760640144348145
20,29,30,28,13,9,1.5795602798461914
8,6,4,20,24,21,5.5260539054870605
28,7,18,13,16,15,2.2074790000915527
28,2,2,16,40,37,5.362740993499756
4,6,10,20,20,20,2.4848508834838867
17,9,19,20,15,14,1.9040839672088623
24,2,14,14,22,21,2.970062255859375
22,18,31,7,20,15,2.51131010055542
7,27,9,6,29,28,3.6072299480438232
16,3,3,24,36,30,4.440171957015991
26,18,11,6,33,30,4.107130289077759
16,11,25,9,11,11,1.286884069442749
1,24,12,5,30,22,3.6708900928497314
31,3,17,1,16,13,1.9550938606262207
11,22,17,21,9,8,1.1356499195098877
11,13,20,15,11,11,1.348229169845581
15,14,11,16,6,6,0.7276737689971924
13,4,2,24,49,34,7.34994912147522
12,25,22,19,16,16,1.9267070293426514
23,18,23,2,20,15,2.4055309295654297
6,27,20,15,26,24,3.07521390914917
5,6,20,28,37,37,4.335755825042725
29,16,30,26,21,13,2.499844789505005
24,28,29,22,23,14,4.390106916427612
30,26,3,21,40,37,5.2151710987091064
16,17,3,22,22,21,2.7142908573150635
26,4,16,23,35,32,4.436338901519775
8,14,24,18,20,19,2.4562489986419678
9,11,28,9,23,23,2.7748420238494873
5,2,5,24,28,26,3.521960973739624
26,8,6,0,30,23,3.6561331748962402
16,6,5,9,16,14,1.8582909107208252
20,1,26,4,9,8,1.0276660919189453
15,31,27,11,34,30,3.924795150756836
5,0,17,17,31,26,3.634242057800293
27,31,31,30,5,4,0.5416769981384277
1,9,11,25,30,26,3.8866188526153564
8,0,24,24,42,38,4.999930143356323
16,21,16,23,2,2,0.245589017868042
17,4,12,18,21,19,2.5655601024627686
17,16,3,20,20,20,2.402021884918213
12,15,9,10,8,7,0.9662048816680908
3,22,3,0,42,27,5.456636905670166
20,19,10,23,14,14,1.7539019584655762
8,7,31,0,30,20,3.5587239265441895
11,9,18,31,35,26,4.3815600872039795
3,21,26,9,37,33,4.440372943878174
19,4,8,28,47,31,7.817366600036621
5,27,27,24,31,28,3.863831043243408
24,7,23,24,22,22,2.7246267795562744
0,9,14,30,37,32,4.3490309715271
6,27,25,9,37,34,4.372177839279175
20,9,0,11,26,23,3.0163381099700928
18,9,21,2,12,8,1.3821210861206055
15,29,27,13,32,28,3.7134299278259277
22,8,20,17,11,11,1.2610101699829102
8,8,29,8,29,27,3.6532468795776367
20,1,7,22,38,33,4.619171857833862
4,19,28,24,35,30,4.082573890686035
6,24,30,25,33,28,4.061765909194946
3,17,16,19,17,16,2.0158820152282715
5,27,4,16,16,15,1.9033699035644531
27,22,3,30,34,27,3.952238082885742
25,26,6,4,43,38,5.26219916343689
21,17,11,9,18,17,2.107203245162964
4,30,14,4,44,40,5.354175090789795
21,10,21,30,28,25,3.256884813308716
26,17,18,3,26,23,3.0576119422912598
11,19,12,26,10,10,1.1561970710754395
17,21,10,10,20,20,2.405028820037842
23,0,22,20,27,26,3.1346170902252197
26,26,3,29,30,26,3.4539988040924072
4,21,30,17,34,32,4.091381788253784
14,20,3,7,24,21,2.779146194458008
8,3,17,13,23,20,2.6562891006469727
31,0,6,4,35,31,4.068926811218262
21,3,18,18,22,22,2.6395909786224365
27,11,19,19,16,15,1.8439931869506836
21,2,28,2,11,8,1.2066998481750488
16,12,14,14,8,7,0.9537339210510254
15,14,25,28,24,20,2.938697099685669
22,8,26,22,20,18,2.4160778522491455
16,1,17,23,33,31,4.121964931488037
26,17,3,8,38,30,4.606281995773315
12,18,18,0,30,20,3.6839072704315186
7,21,10,0,26,23,3.1382949352264404
31,23,12,22,22,21,2.5949208736419678
24,3,11,0,18,15,2.054736852645874
9,11,21,20,21,21,2.4691238403320312
11,5,3,5,8,6,0.9488682746887207
26,29,31,30,6,4,0.684027910232544
3,10,2,5,6,4,0.6730971336364746
21,21,10,9,23,22,2.785471200942993
18,31,9,29,11,11,1.2824420928955078
21,28,23,14,20,20,2.3740220069885254
6,30,22,16,30,29,3.5873241424560547
9,22,23,19,19,18,2.2862582206726074
12,1,15,7,11,8,1.3016297817230225
15,26,9,27,7,7,0.8220489025115967
13,24,24,28,15,12,1.8071119785308838
5,3,31,25,50,40,6.272228240966797
18,31,28,15,28,25,3.3367388248443604
31,29,24,23,13,12,1.4865038394927979
8,18,29,28,33,28,4.006105661392212
17,30,18,13,26,23,3.187631845474243
3,15,18,26,26,24,3.1258339881896973
5,7,2,10,6,4,0.706531286239624
23,22,3,8,36,28,4.431411981582642
0,25,3,5,33,27,4.156755208969116
27,10,13,24,28,26,3.3929390907287598
29,30,5,6,50,44,6.174505949020386
20,8,4,21,29,27,3.541252851486206
14,13,20,14,9,9,1.142176866531372
16,19,24,31,26,18,3.3700196743011475
21,20,14,8,25,23,3.161212921142578
12,13,6,6,13,11,1.6279659271240234
22,23,14,13,18,16,2.2568349838256836
0,9,17,27,35,33,4.3560099601745605
2,5,12,6,11,11,1.2608938217163086
31,31,26,11,29,26,3.3959691524505615
10,10,23,31,38,31,4.624185800552368
20,8,24,17,15,15,1.8773951530456543
18,28,3,1,46,33,6.064488172531128
26,13,19,23,17,16,2.1832032203674316
24,28,7,16,29,26,3.760579824447632
2,24,6,5,27,23,3.523171901702881
25,0,8,19,36,34,4.6945741176605225
22,4,6,24,38,35,4.917727947235107
6,6,27,2,29,21,3.596101760864258
31,29,31,3,42,33,6.409136056900024
1,26,20,2,43,32,5.851865768432617
10,22,21,7,26,26,4.249541997909546
12,28,5,20,21,20,3.54473614692688
25,28,27,20,10,10,1.2181801795959473
6,0,15,17,28,24,3.607264995574951
7,3,29,30,51,37,6.718339920043945
31,11,14,0,28,23,3.3088650703430176
1,16,7,7,15,15,1.7843759059906006
22,18,19,16,5,5,0.5916280746459961
3,0,19,29,47,46,5.983323097229004
12,6,0,4,16,9,2.0192201137542725
7,30,27,2,50,45,6.479582786560059
30,9,14,8,21,18,2.560634136199951
20,20,28,22,12,10,1.4022810459136963
4,10,26,26,40,35,4.713598012924194
22,6,17,13,12,11,1.3767118453979492
3,24,21,8,36,32,4.246984004974365
0,4,27,11,38,35,4.515480041503906
17,9,1,27,38,30,4.475965261459351
31,12,20,26,27,25,3.1931822299957275
5,23,12,2,32,28,3.7887463569641113
7,21,20,5,29,28,3.44461727142334
12,27,5,3,37,31,4.597462177276611
22,11,30,14,13,10,1.5538058280944824
23,16,9,23,23,21,2.8016650676727295
2,13,3,29,25,19,4.044089078903198
2,22,13,5,28,23,3.3844451904296875
0,26,17,3,40,30,4.847177028656006
21,1,21,27,36,33,4.399521112442017
25,5,9,22,33,32,4.0958757400512695
27,18,26,27,12,9,1.34483003616333
31,12,18,15,20,20,2.292691946029663
14,14,19,1,18,16,2.070504903793335
4,12,14,8,20,19,2.345271110534668
7,30,12,18,19,19,2.1893839836120605
16,24,9,20,11,10,1.2757620811462402
23,11,18,29,31,24,3.7320168018341064
20,14,23,9,8,8,0.9202148914337158
17,11,17,18,7,7,0.8045399188995361
10,5,7,24,28,26,3.3421599864959717
22,18,8,16,16,16,1.850222110748291
25,20,21,8,20,19,2.3156328201293945
14,22,13,14,11,11,1.2707951068878174
25,23,27,20,5,5,0.5589578151702881
20,24,19,0,29,28,3.398831844329834
6,17,2,13,8,6,0.9236669540405273
28,15,20,27,20,20,2.2977447509765625
29,15,0,19,43,40,5.141551971435547
28,27,12,21,26,25,3.0797131061553955
17,11,5,16,17,16,2.0706400871276855
21,21,21,31,14,12,1.6881730556488037
4,10,28,31,49,38,6.183329105377197
16,7,12,29,30,27,3.6662468910217285
17,12,29,0,24,11,2.876749038696289
26,30,2,24,38,31,4.770831108093262
20,24,11,28,15,13,1.7864339351654053
30,30,10,6,46,43,5.627007007598877
5,3,11,19,22,22,2.6454598903656006
9,1,1,19,38,29,8.004533052444458
23,20,1,8,36,26,4.4561851024627686
10,0,6,11,19,18,2.245048761367798
2,26,31,2,57,39,7.167297124862671
2,8,0,6,4,3,0.4601271152496338
1,3,26,8,38,36,4.657165288925171
20,18,21,1,22,18,2.5983240604400635
30,13,14,25,32,30,3.739950180053711
25,1,11,16,29,27,3.474802017211914
10,28,12,6,30,28,3.645551919937134
29,2,20,12,19,18,2.2137608528137207
16,26,28,0,40,30,4.873664855957031
12,31,25,22,22,21,2.500760078430176
1,22,25,12,36,31,4.345351934432983
21,18,10,9,20,19,2.373671770095825
24,6,4,20,34,32,4.087913990020752
9,5,17,0,13,13,1.5314369201660156
24,15,8,24,29,26,3.542678117752075
13,25,17,27,6,4,0.681926965713501
18,13,28,31,34,27,4.007221937179565
14,4,19,8,9,8,1.0259058475494385
16,19,16,15,4,4,0.4930281639099121
6,31,10,14,27,27,3.3236749172210693
29,30,15,16,32,29,3.7741360664367676
4,14,10,27,35,19,4.785212993621826
27,8,18,18,19,17,2.223426103591919
10,14,24,28,28,26,3.3769338130950928
26,20,17,25,18,17,2.1118531227111816
25,27,14,2,46,42,5.922792911529541
31,3,8,7,35,29,4.22934103012085
3,22,15,7,35,27,4.194017648696899
1,26,5,28,6,6,0.6716527938842773
13,25,9,0,31,25,3.8066742420196533
17,8,30,31,46,30,5.635974884033203
4,17,19,10,24,23,2.9061291217803955
8,5,29,13,35,30,4.272280216217041
21,23,5,9,32,31,3.9134109020233154
19,15,8,15,13,13,1.550063133239746
23,12,8,8,25,20,3.0291409492492676
1,13,17,14,19,17,2.2831649780273438
11,8,11,20,12,12,1.4428398609161377
20,26,15,16,19,18,2.417977809906006
15,10,17,14,6,6,0.7092087268829346
8,9,19,14,18,18,2.1687510013580322
7,8,1,24,32,22,7.240664720535278
31,12,6,24,43,42,5.3176000118255615
21,30,27,2,38,32,4.782387018203735
30,30,11,5,44,40,5.564501047134399
20,14,18,18,6,6,0.7217059135437012
13,3,31,11,28,22,3.2559261322021484
7,24,23,24,22,21,2.6316709518432617
10,8,11,22,15,15,1.823983907699585
1,27,2,31,5,4,0.5710299015045166
12,3,28,2,21,14,2.4966378211975098
23,11,5,30,37,32,4.508541107177734
30,12,5,26,49,41,6.642170190811157
10,4,27,12,31,25,3.886613607406616
11,8,17,20,22,20,2.871422052383423
29,22,2,14,39,37,4.975322246551514
20,7,25,7,5,5,0.607741117477417
12,14,4,8,16,12,1.9633491039276123
26,0,30,1,5,2,0.6136460304260254
30,21,19,30,20,16,2.4563350677490234
29,27,11,22,23,23,2.911875009536743
17,7,18,17,13,13,1.7216711044311523
14,0,20,10,16,15,1.9613869190216064
16,5,22,11,12,12,1.4892020225524902
18,11,2,2,29,18,3.602012872695923
26,3,8,14,31,29,3.9950170516967773
12,13,18,12,9,9,1.1500811576843262
22,19,21,10,12,12,1.504897117614746
3,18,30,12,41,36,5.398915767669678
2,0,11,20,29,28,3.5848240852355957
19,27,6,6,36,32,4.582507848739624
9,28,30,25,26,21,3.2906110286712646
0,31,6,9,34,32,4.271331071853638
29,20,21,1,31,25,3.9743478298187256
21,24,6,16,23,22,2.899038076400757
30,14,22,30,24,23,2.9397199153900146
12,18,14,10,14,13,1.8224248886108398
28,24,23,24,5,5,0.6014561653137207
8,23,26,13,28,25,3.6394550800323486
18,28,11,3,32,28,4.336328029632568
20,10,12,24,26,24,3.615993022918701
6,4,17,2,17,14,2.7409920692443848
12,25,3,30,14,8,1.9442708492279053
26,19,6,9,30,29,3.7872068881988525
23,20,9,21,19,17,2.410885810852051
10,3,11,18,16,16,1.9820878505706787
16,23,24,28,13,11,1.6342248916625977
26,22,30,4,26,20,3.210531234741211
1,7,19,14,29,27,3.6568479537963867
16,5,1,8,24,15,3.0380406379699707
10,18,24,6,32,27,4.166769981384277
4,29,30,27,44,35,5.767194747924805
15,8,11,1,13,9,1.626837968826294
25,10,20,19,14,13,1.8311150074005127
17,26,23,23,9,9,1.1290781497955322
4,21,1,16,24,17,3.532280921936035
2,1,1,9,9,8,1.0951521396636963
13,30,29,5,41,36,5.386475086212158
22,0,4,29,47,39,6.172517776489258
2,7,14,14,21,19,2.6497628688812256
29,21,24,4,26,22,3.340212345123291
23,16,30,10,15,13,1.8341922760009766
31,30,0,6,55,45,7.25910496711731
14,7,5,7,19,15,2.6634249687194824
14,28,11,9,24,24,3.0501019954681396
21,19,17,17,6,6,0.7467079162597656
16,19,20,5,18,18,2.2616639137268066
18,12,28,20,18,17,2.2129058837890625
3,26,16,28,33,26,4.159037113189697
15,21,14,3,31,28,4.240161895751953
11,1,1,30,47,31,9.704077243804932
15,17,17,15,4,4,0.49382805824279785
14,26,20,4,28,28,3.50819993019104
20,18,8,6,26,23,3.552907943725586
2,13,13,5,19,18,2.5267739295959473
29,13,15,24,25,25,3.2022151947021484
24,17,16,16,9,9,1.1226487159729004
19,3,19,31,34,31,4.362789869308472
29,4,25,10,10,9,1.2744660377502441
11,0,10,15,18,16,2.3350441455841064
14,2,0,31,53,39,9.521690845489502
11,0,16,8,17,17,2.251244068145752
6,25,14,23,12,12,1.5464799404144287
